"1","U.S. thinks Pakistan blast likely caused by a bomb (Reuters)","Reuters - The U.S. State Department said on Friday it believed a blast at an Islamabad hotel was probably caused by a bomb, differing from the Pakistani view that it appeared to be the result of an electrical fault."
"1","Key Al Qaeda suspect killed in shootout in Pakistan","Pakistani Security Forces say they have killed a major al-Qaeda millitant on Monday, September 27. Amjad Farooqi was killed after a shootout with Pakistani Security Forces."
"1","Middle East Conflict Killed 219 last Month","The United Nations #39; Undersecretary for political affairs, Kiernan Prendergast, said that within the last month, operations by the Israeli army and attacks by Palestinians resulted in the deaths of 219 people."
"2","Manning Does His Part to Start a Controversy","HARLOTTE, Aug. 19 - Eli Manning was handed his first chance to prove he could be a starting quarterback in the NFL Thursday night against the Carolina Panthers. If Manning #39;s performance was any indication, the Kurt Warner era with the ..."
"1","More than thirty miners killed in China blast","At least 33 miners have been killed in a gas explosion at a Chinese coal mine northern Shanxi province. 71 miners were in the mine when the blast exploded, the officials said."
"1","Sudanese government accuses opposition of attempted coup","Khartoum, Sudan- President Omar el-Bashir on Saturday called on Sudanese to train and prepare to defend their government and country against internal and external enemies, reacting angrily to what authorities said was a foiled coup plot a day earlier."
"1","Nigeria Army Says Routine Patrols Operate in Delta"," ABUJA (Reuters) - The Nigerian army said on Friday routine  patrols were still operating in the Niger delta despite a truce  agreed between the government and rebel militia while talks  proceed in the capital Abuja."
"2","McCULLUM LEADS NEW ZEALAND CHARGE","Brendon McCullum produced an outstanding 143 as New Zealand moved into a commanding position on day three of the first Test against Bangladesh in Dhaka."
"1","Clinton Surgery Expected Early This Week","Former President Bill Clinton's heart bypass, expected Monday or Tuesday, likely will be an ordinary replumbing of his ailing heart, not some new whiz-bang robotic or ""keyhole"" surgery, leading surgeons say.    And just as his operation is likely to be the same as the average American's, the delay in his surgery also suggests a problem typical for many patients: doctors and nurses off for the holiday weekend..."
"1","Iraq's Sunni Clerics Threaten Election Boycott"," BAGHDAD (Reuters) - A powerful group of Sunni Muslim  clerics threatened Sunday to call a boycott of Iraq's first  free elections in decades if U.S. forces launch a  widely-expected assault on the rebel stronghold of Falluja."
"2","Tomjanovich, Lakers have a big night","The Lakers blew a 22-point lead they held in the third quarter but still managed to give Tomjanovich a win over his former team. In an emotional pregame ceremony, Tomjanovich was honored "
"2","They #39;re the 0-2 Guys","Dodgers are on the verge of being swept again, and this time it #39;s the bottom of the Cardinal order that does much of the damage."
"2","Sports: Kennedy out for season with knee injury","ANAHEIM, Calif. The Anaheim Angels will be without second baseman Adam Kennedy as they pursue a postseason berth. Kennedy tore up his right knee in the fifth inning of last night #39;s 5-to-2 win over Seattle."
"2","NL Wrap: Rookie Pitcher Leads Pirates Over Astros"," NEW YORK (Reuters) - Rookie John Van Benschoten pitched  eight strong innings to seize his first major league victory,  powering the Pittsburgh Pirates past the Houston Astros 6-1 in  the National League Friday."
"2","Arsenal grabs controversial win, United #39;s struggles continue","London, England (Sports Network) - Arsenal stretched its unbeaten run to 45 games in a controversial 3-0 win at Fulham Saturday. Fulham outplayed heavily favored Arsenal for much of the first half, and appeared "
"1","Karzai Wins First Ever Afganistan Election","When available, the raw script from this video story is presented below. Please note that these scripts come directly from our TV newsroom system and are not edited for web reading."
"2","Homer-happy Cubs beat Bucs","CHICAGO -- From the moment the Pirates saw the flags flapping in a 16 mph breeze toward left field Wednesday afternoon, it had the makings of a long day at Wrigley Field."
"1","Pentagon Weighs Use of Deception in a Broad Arena","The Pentagon is engaged in bitter debate over how far it should go in managing information to influence opinion abroad."
"2","Red Sox Fan Killed by Police Projectile (AP)","AP - A college student celebrating the Red Sox come-from-behind victory over the New York Yankees was killed after a police officer called in to control the rowdy crowd shot her in the eye with what was designed to be a non-lethal projectile."
"2","Maryland 20 (5) Florida State 17","COLLEGE PARK, Md. The Red Sox won a World Series, so why can #39;t Maryland beat Florida State. The Terrapins got their first victory over FSU, holding off the fifth-ranked Terrapins 20-to-17."
"1","Relief goods airlifted to stricken areas as weather begins to &lt;b&gt;...&lt;/b&gt;","REAL, QuezonHelicopters delivered food to famished survivors and picked up casualties as the weather cleared Saturday in villages ravaged by back-to-back storms that slammed into Northeastern Luzon."
"1","German Official Criticizes U.S. Deficit (AP)","AP - A German finance official urged the United States to tackle its twin deficits during President Bush's second term to counter concerns weighing on financial markets, a magazine reported Saturday."
"2","Rodney White, two others accused of shooting guns while driving","Free-agent forward Rodney White and two other men face weapons charges after a uniformed Secret Service officer reported seeing them randomly shooting into the air early Sunday."
"1","9 Bodies Found in Group Suicides in Japan","A partially covered van, in which seven young men and women were found dead, is seen at a police station in Chichibu, north of Tokyo, Tuesday, Oct. 12, 2004."
"1","UK Prime Minister Blair Warmly #39; Congratulates President Bush","UK Prime Minister Tony Blair said he warmly congratulated #39; #39; US President George W. Bush on winning a second term, and urged him to revitalize the Middle East peace process."
"1","Hong Kong set for record vote","Veteran Hong Kong activist Leung Kwok-hung, better known as  quot;Long Hair quot;, campaigns for pro-democracy votes. Picture:AFP."
"2","It's crunch time for Crennel","Saturday is the last day that NFL assistant coaches and front office personnel whose teams are in the playoffs can interview for jobs -- until their team's playoff run ends. That means this could be a big week for Patriots defensive coordinator Romeo Crennel, who has coveted a head coaching position for the past few years."
"2","Brockton rules New Bedford","Even without their star rusher, the No. 3 Brockton Boxers continued rolling last night, turning in a dominant defensive effort to handle New Bedford, 32-6."
"2","Hamilton Is Suspended","U.S. cyclist Tyler Hamilton was suspended from his professional team Wednesday and put on notice that his contract would be invalidated if he is found guilty of the drug charges against him."
"1","Sunni Clerics Call for Elections Boycott","Iraqi interim Prime Minister Ayad Allawi smiles during a visit with Iraqi troops at Camp Fallujah, on the outskirts of Fallujah, Iraq, Monday, Nov. 8, 2004."
"1","Taiwan establishes diplomatic ties with Vanuatu in snub to China (AFP)","AFP - Taiwan claimed a diplomatic victory over rival Beijing by establishing full relations with Vanuatu, a small Pacific nation that less than two months ago pledged its allegiance to mainland China."
"2","Billups excited to be going back to Denver","His game hasnt tapered off at all coming off his MVP performance in the NBA Finals. After three games, he averaged 20 points, 7 assists and 6 rebounds and was leading "
"1","World horrified at bloody end to Russian hostage crisis (AFP)","AFP - World leaders expressed horror at the bloody end to the Russian hostage crisis, calling it a tragedy which resulted from a  quot;nauseating quot; and  quot;barbaric quot; terrorist attack."
"1","Thai chief is beheaded in revenge for Muslim deaths","A VILLAGE chief in southern Thailand was beheaded in retaliation for the death last week of more than 80 Muslims involved in a protest."
"2","Capello fearful of player burnout","ROME: Juventus may be sitting comfortably on a five-point cushion at the top of Serie A, but coach Fabio Capello is concerned his teams hectic fixture list could eventually unseat them."
"2","Yankees Remove Loaiza From Rotation (AP)","AP - After five mediocre starts, Esteban Loaiza lost his job in the New York Yankees' rotation on Saturday and was sent to the bullpen. Loaiza failed to make it out of the fifth inning in Friday's 8-7 victory over Toronto."
"1","Suicide suspected in Jakarta bombing","JAKARTA The Indonesian police said Friday that they believed that at least two, possibly three, suicide bombers were inside a van that blew up outside the Australian Embassy, killing nine Indonesians and wounding more than 180 people."
"2","GAME DAY RECAP Sunday, November 21","WEST LAFAYETTE, Indiana (Ticker) -- Reserve Natasha Bogdanova had 23 points in 19 minutes and Erin Lawless made 10-of-13 shots en route to 23 points as No."
"1","'Rebel' governor rejects Karzai offer","The Herat governor replaced by Afghan President Hamid Karzai refuses his appointment to the cabinet."
"1","A Presidential Fraternity Helps Clinton Open Library in Arkansas","Members of many of the nation's past and present first families dedicated Bill Clinton's library in Little Rock, Ark., on Thursday."
"1","Russian Parliament OKs Election Bill (AP)","AP - President Vladimir Putin's plan to end the election of governors by popular vote passed its final hurdle Wednesday, when the Russian parliament's upper chamber approved the bill."
"1","Hoon confirms US request for troops","America has requested the assistance of UK troops in Iraq, which would involve British soldiers operating outside the UK-controlled southern sector of Iraq, the defence secretary confirmed today."
"1","Africa: Blair calls for action","The Prime Minister made a passionate appeal to the developed nations to give the people of Africa more hope. Mr Blair was speaking at a summit in Ethiopian capital Addis Ababa of the Africa Commission, which "
"1","Iraq's Sistani Begins Journey to Najaf-Witnesses (Reuters)","Reuters - Iraq's top Shi'ite cleric headed\for Najaf on Thursday to try to get rebels inside a holy shrine\to leave and bring an end to three weeks of bloody fighting\that has killed hundreds."
"1","Thatcher #39;s son arrested over coup plot claims","Mark Thatcher, the son of the former prime minister Baroness Thatcher, has been arrested at his home in Cape Town . South African authorities say he has been detained by police investigating an alleged coup attempt in Equatorial Guinea ."
"1","Actors hit Venice despite protest","Actors Al Pacino, Kate Winslet and Johnny Depp attend the Venice Film Festival despite protests."
"2","Quick Hits column","RAVENS 27 BROWNS 13 Burned for a touchdown on the game #39;s first play, it was hard to imagine the Baltimore Ravens would win on the strength of their special teams."
"1","First Lady to Hail Bush on His Leadership (AP)","AP - Republican National Convention co-stars Laura Bush and Arnold Schwarzenegger commended President Bush to the country Tuesday for four more years in office, praising him for unflinching leadership in a time of national testing. ""I am so proud of the way George has led our country with strength and conviction"" in the war on terror, the first lady planned to say."
"2","A few words edgewise","Starting lineups The Sox hit 32 home runs against the Yankees, their most against any opponent. Manny Ramirez hit seven; Johnny Damon, Kevin Millar, and Bill Mueller hit five apiece. The Sox hit three or more home runs six times in games against the Bombers. They hit .322 against New York in Fenway Park but just .212 in Yankee Stadium. ..."
"1","Two Orascom hostages released","A spokesman for the Egyptian Telecommunications company, Orascom, said that the kidnappers of the two Egyptian hostages had released them on Monday evening after it was announced in Cairo that only one hostage was released."
"2","Swiss Chided for Lack of Euro 2008 Stadium (AP)","AP - European soccer's governing body threatened to remove the 2008 European Championships from hosts Austria and Switzerland, citing the Swiss for failing to build a new stadium in Zurich."
"1","Swedes Gather in Memory of Anna Lindh","The terrorist events in the US werent the only unhappy birthdays to be remembered on Sept. 11. A year ago, Swedish Foreign Minister Anna Lindh was stabbed to death in a department store as horrified shoppers watched."
"2","Ohio St. Extends Matta's Contract, Bans Postseason Play"," COLUMBUS, Ohio (Sports Network) - Ohio State athletic  director Andy Geiger announced a one-year contract extension  for men's head basketball coach Thad Matta as a direct result  of the school imposing a ban on postseason play for 2004-05."
"2","Bryant Accuser May Move Lawsuit to Calif. (AP)","AP - Attorneys for the woman accusing Kobe Bryant of rape said Monday they might move her lawsuit to California because of Colorado's strict limits on financial damages."
"1","Nawaz, Benazir agree on signing code of ethics","ISLAMABAD: PML-N leader Mian Nawaz Sharif has presented a proposal to PPP-P chairperson, Benazir Bhutto for signing a code of ethics by both the parties for the sake of beginning of new democratic era in the country and the latter has okayed the proposal."
"1","Former Prime Minister Named Leader of PLO (AP)","AP - Former Prime Minister Mahmoud Abbas, a critic of the most recent Palestinian uprising in the West Bank and Gaza Strip, was named leader of the Palestine Liberation Organization on Thursday within hours of the death of Yasser Arafat."
"2","Cubs Team Report","Manager Dusty Baker took RF Sammy Sosa up on his offer to bat fifth, marking the first time Sosa hit in that slot since 1994. Of the 56 players with at least 100 at-bats in the cleanup spot, Sosa was second-to-last in batting average."
"2","After his disastrous first day, Mickelson takes a seat","BLOOMFIELD TOWNSHIP, Mich.  You can say what you want about Hal Sutton and his pairing of Tiger Woods and Phil Mickelson on the opening day of the 35th Ryder Cup at Oakland Hills Country Club."
"2","Catching West Coast action can be tough, but it #39;s worth the effort","Vin Scully, if you haven #39;t heard, has a tendency to go on a bit. It #39;s more than a tendency, really. It #39;s practically a trademark."
"2","Amherst lords of the field","AMHERST -- The annual season finale between Amherst and Williams is always a passion play. Both schools come in with their gaudy US News  amp; World Report rankings of liberal arts colleges and a Red Sox/Yankees-like disdain for each other."
"2","Report: Kidd Not Expected Back Until December (Reuters)","Reuters - New Jersey Nets guard Jason\Kidd continues to recover from surgery on his left knee and\will reportedly be sidelined until December."
"2","Johnson completes sweep at Lowe #39;s","CONCORD - When the fastest car in the race went out, it opened the door for everybody else. And that was six of the 10 drivers in the Chase for the Championship and it opened the door for a clean sweep."
"2","Mets Meet Martnez for Dinner at Home","Although Omar Minaya, the Mets' general manager, has not extended a contract offer, he is competing with the most prominent teams in baseball for Pedro Martnez."
"2","Gold Helmet winners","Clifton Dawson, Harvard -- The sophomore rushed for 160 yards and his school-record 16th touchdown of the season on 33 carries, leading the Crimson over Penn, assuring Harvard at least a share of the Ivy League crown. Dawson holds the school season records for scoring (102 points), rushing touchdowns (16), and total touchdowns (17). He ranks third on Harvard's all-time ..."
"2","Meyer Headed to Univ. of Florida"," JACKSONVILLE, Fla. (Sports Network) - In a surprising turn  of events, Urban Meyer is expected to be named head football  coach at the University of Florida."
"2","Business Community Applauds Baseball Plan","Business leaders are applauding the DC Council #39;s revised plan to build a stadium for the soon-to-be Washington Nationals. They say Council Chairman Linda Cropp #39;s amendments Tuesday will help "
"1","Afghanistan vote count gets go-ahead","Afghanistan #39;s electoral commission gave the go-ahead for counting to begin today in the disputed presidential election after charges of fraudulent multiple voting forced a delay."
"1","Palestinian Gunmen Kidnap CNN Producer (AP)","AP - Palestinian gunmen abducted a CNN producer in Gaza City on Monday, the network said."
"1","Democrats Must Do More for Hispanic Votes (AP)","AP - The Democratic Party has neglected Hispanic voters for a decade and risks severe election losses unless it changes course, Hispanic lawmakers wrote party leaders Thursday."
"1","Israeli High Court upholds decision over Sharon graft case","JERUSALEM, Aug. 19 (Xinhuanet) -- Israeli High Court of Justice upheld Thursday Attorney General Menachem Mazuz #39;s decision not to indict Prime Minister Ariel Sharon in the Greek island corruption case, Haaretz website reported. "
"2","Woods back in familiar spot","After 4 straight birdies on his way to a 5-under-par 65 at East Lake in Atlanta, the former No. 1 player in the world was introduced Saturday as one of the 54-hole leaders in the Tour Championship."
"1","Stocks Are Mixed As Oil Prices Climb","NEW YORK - Oil prices climbed close to \$51 per barrel and kept stocks mixed Tuesday as investors worried that rising energy costs would dampen a widely expected fourth quarter rally.    Wall Street was uneasy but not panicky as a barrel of light crude was quoted at a record high \$50.80, up 89 cents, on the New York Mercantile Exchange..."
"1","Families of Iraq War Dead Target Bush in Ads (Reuters)","Reuters - Angered by President Bush's policy\in Iraq, a group of military families whose relatives died\there is targeting the president in new television ads to be\aired ahead of the Nov. 2 election."
"1","Arafat Has Liver Failure, Officials Say","Yasser Arafat lay critically ill with liver failure on Sunday and his condition was getting no better, a Palestinian official said, as Palestinian leaders adopted in his absence a plan to restore order in their areas."
"1","Myanmar junta announces plan for more prisoner releases","YANGON, Myanmar - Myanmar #39;s military government said Thursday that it will release 5,311 prisoners in addition to almost 4,000 whose planned release was announced last week."
"2","Rams Defeat Winless 49ers 24-14 (AP)","AP - There was nothing wrong with the St. Louis Rams' offense that a trip to San Francisco couldn't fix. Marc Bulger passed for 186 yards, Marshall Faulk rushed for 121 more and St. Louis sent the woeful 49ers to their first 0-4 start in 25 years with a 24-14 victory on Sunday night."
"1","Agreement reached on Iran resolution","VIENNA -- The United States and most other nations at a meeting of the UN atomic watchdog agency agreed yesterday on a resolution meant to curb Iran's access to technology that could be used for nuclear weapons, and indirectly set a deadline for Tehran to meet their demands."
"1","Tour(ism) de force","Bee Capitol Bureau. TOKYO - In the middle of Roppongi Hills, next door to the Hollywood Beauty Plaza and the cozy Tofu Caf restaurant, a three-story billboard of Arnold Schwarzenegger beams "
"1","Secular drive challenges Spain's Catholic identity","Socialists want to bolster Spain's church-state barrier."
"1","New minister should keep Indonesian deficit plan, analysts say","JAKARTA Jusuf Anwar, Indonesia #39;s new finance minister, must extend the deficit-reduction policies of his predecessor to spur job growth and increase investment in the economy, according to analysts."
"1","Tornado kills four, injures hundreds in central Bangladesh (AFP)","AFP - Four people died and hundreds were injured when a tornado bore down on a field where a large number of Muslim devotees had gathered to pray in central Bangladesh, police said."
"1","Sri Lanka attack raises tension","Sinhalas and Tamils clash again in eastern Sri Lanka after a grenade attack on a bus leaves one person dead."
"2","Q and A: Wild night in Richmond on tap","Question: After setting the stage for ultra-aggressive racing at Richmond, how will NASCAR officials police rough driving Saturday?"
"1","Hurricane Ivan Damages Parts of Barbados","ST. GEORGE #39;S, Grenada Sept. 7, 2004 - Packing ferocious winds, Hurricane Ivan made a direct hit on Grenada Tuesday, blasting apart scores of homes and hurling hundreds of the island #39;s landmark red zinc roofs through the air."
"1","AP: Carter Still Promoting Peace at 80","ATLANTA - As he approaches 80, Jimmy Carter could be enjoying retirement - teaching Sunday school, relaxing with family and reflecting on a life that's taken him from the peanut fields of Plains, Ga., to the White House and back. Instead, Carter continues to use his status as a former president to promote peace, health and voting initiatives across the globe at a sometimes startling pace for his age..."
"1","Burma military chief set for official trip to India","Burma #39;s military leader, General Than Shwe, is due to make a five-day state visit to India at the weekend, focused on trade and the issue of Indian rebels operating out of Burma."
"2","Singh shoots for No. 10 this week","Top-ranked Vijay Singh, Ernie Els, Tiger Woods and other top stars tee off Thursday in the Tour Championship in Georgia. Singh is shooting for his 10th victory of the year and sixth in his last eight tournaments."
"2","Charting the Majors","* Guerrero beaned: Vladimir Guerrero left the Angels game against the Mariners in the first inning after being hit on the left side of the head by a pitch from Ryan Franklin."
"2","One nation finals are a big yawn","If there were such a thing as a third-place play-off in Grand Slam tennis, you can rest assured that the American television networks would have opted to screen it yesterday evening "
"2","Hauritz answers the call... again","If you could rewind events back to February 2003, try winding back to Cricket #39;s World Cup. Before Australia bowled a ball in anger, Shane Warne has stole all the headlines, failed a drugs "
"1","North Korea Resists Talks on Nuclear Arms","North Korea said Monday that it will not resume talks on its nuclear weapons program until the Bush administration ends its ""hostile policy"" against Pyongyang and South Korea publishes complete details of its secret efforts to produce nuclear-weapons-grade fuel."
"2","Golf: Stewart Cink Leads NEC Invitational","American golfer Stewart Cink has the lead after completing the rain-delayed second round of the World Golf Championships-NEC Invitational tournament in Akron, Ohio."
"2","Jones sees Memphis fight as  #39;getting back up #39;"," quot;It starts right here, quot; Jones said of Saturday #39;s fight, adding he has no thoughts of retirement at age 35.  quot;I #39;m too good for that, quot; he said."
"1","Iran rejects European demands to halt N-tech drive","TEHRAN: Iran on Sunday rejected European demands to abandon its  quot;sensitive nuclear activities quot; but reiterated its readiness to provide assurances that its atomic ambitions were entirely peaceful."
"1","Belgian PM injured in traffic accident","Brussels - Belgian Prime Minister Guy Verhofstadt was in hospital on Tuesday after being involved in a traffic accident in which his vehicle overturned, Belga news agency reported."
"1","Russian Official: Hazing Report Inaccurate (AP)","AP - Russia's military prosecutor said Thursday that Human Rights Watch was mistaken in its accusations of widespread hazing in the military and said Russia had already made serious efforts to combat the problem."
"1","Congo VP Boycots National Unity Government (AP)","AP - One of Congo's four vice presidents announced Monday he was boycotting the country's national unity government, saying genocide was being committed against his ethnic Tutsi kinsmen and questioning the success of peace accords ending the country's civil war."
"2","Notebook: Dodgers say Bradley won #39;t be disciplined","Los Angeles outfielder Milton Bradley won #39;t be disciplined by the Dodgers for a clubhouse confrontation with a reporter he called an  quot;Uncle Tom."
"1","AL East Race Tight As Yanks, Bosox Win","The New York Yankees will do just about anything to hold off the surging Boston Red Sox.    They even tried asking the commissioner's office to award them a forfeit victory..."
