1,"Segerstrom"," C J Segerstrom & Sons is a family business incorporated as a major real estate company in Orange County (along with the Irvine Company and the O'Neill family) especially in the city of Costa Mesa. Swedish immigrant Carl Segerstrom started out by buying a large lima bean farm in 1900. In 1967 construction began on the jewel in their crown South Coast Plaza."
2,"Aquinas College (Tennessee)"," Aquinas College is a Roman Catholic institution of higher learning located in Nashville Tennessee named in honor of St. Thomas Aquinas.Aquinas College was founded  by the Dominican Order in 1928 as St. Cecilia Normal School as a school for religious sisters located at the St. Cecilia Motherhouse. In 1961 the school moved away from the Motherhouse opened to the public and became Aquinas Junior College."
2,"Columbine High School"," Columbine High School or CHS is a high school in unincorporated Jefferson County Colorado United States."
2,"Suzhou High School"," Suzhou High School officially the Suzhou High School of Jiangsu Province (simplified Chinese: 江苏省苏州中学; traditional Chinese: 江蘇省蘇州中學; pinyin: Jiāngsū shěng Sūzhōu zhōngxué) is a Chinese public high school of one-millennium rich history located in Suzhou Jiangsu. Dating back to 1035 the Northern Song politician and writer Fan Zhongyan founded the predecessor of Suzhou High school Suzhou Prefecture School (苏州府学)."
2,"Shivalik Public School Mohali"," Shivalik Public School is an English-medium co-educational residential-cum-day school affiliated to the Central Board of Secondary Education (CBSE). The school established in 1972 is located in phase-6 (sector-59) SAS Nagar Mohali India and has three other subsidiaries in Chandigarh Patiala and Nawan Shahar."
3,"MG! The Visionary"," MG! The Visionary (shortly known simply as Visionary) is an underground hip hop artist who was a member of New Life Crew known from 1993-1996 as Third Nail Productions (or 3NP!) considered by many to be a founding member of the Christian hip hop community. He was the mind behind the original concept and inception of Uprok Records a hip-hop division of Seattle based Tooth and Nail Records."
1,"M/C Partners"," M/C Partners is a private equity firm focused on growth equity investments in emerging companies in the media and communications industries. M/C invests in early mid and late stage companies as well as turnarounds and buyouts in its sectors of focus. The firm was formerly known as Media Communications Partners.The firm which is based in Boston Massachusetts was founded in 1986 as a spinout from pioneering venture capital firm TA Associates."
3,"Sigrid Undset"," Sigrid Undset (20 May 1882 – 10 June 1949) was a Norwegian novelist who was awarded the Nobel Prize for Literature in 1928.Undset was born in Kalundborg Denmark but her family moved to Norway when she was two years old. In 1924 she converted to Roman Catholicism."
1,"General Production Recordings"," General Production Recordings (known as simply GPR) is an electronic music independent label founded in 1989 in England. The label helped establish artists such as Beaumont Hannant Mark Broom The Black Dog Plaid and Luke Slater.The label's first recordings were released in 1991. Over 120 releases followed culminating in a compilation released in 1997. After many years dormant GPR resurfaced in 2009 with the promise of releases from both new and existing artists."
3,"Jeff van Dyck"," Jeff van Dyck (known as Jeff Dyck in his early years) is a Canadian/Australian video game music composer."
2,"Tampere University of Applied Sciences"," Tampere University of Applied Sciences (Finnish: Tampereen ammattikorkeakoulu TAMK) is a university of applied sciences (a polytechnic) in the region of Pirkanmaa Finland.It was founded in 1996 and the Pirkanmaa University of Applied Sciences merged with TAMK in 2010. Its campuses are located in Tampere Ikaalinen Mänttä-Vilppula and Virrat."
1,"Blue Giant Equipment Corporation"," Blue Giant Equipment Corporation is a loading dock solutions provider with corporate headquarters in Brampton Ontario Canada."
1,"Trilobyte"," Trilobyte is a computer game developer founded in December 1990 by Graeme Devine and Rob Landeros. They are well known in the computer game industry for The 7th Guest and The 11th Hour games and to a lesser extent for Clandestiny and other titles.The company was recently resurrected by co-founder Rob Landeros with some of its original titles being re-released."
1,"American Gramaphone"," American Gramaphone is an American record company and was formed in 1974 by Chip Davis. It is best known for releasing Davis' solo and Mannheim Steamroller albums. It is based in Omaha Nebraska.American Gramaphone has also released solo albums by Mannheim Steamroller musicians Jackson Berkey and Ron Cooley as well as by the bands Checkfield and America."
3,"Toyoko Yamasaki"," Toyoko Yamasaki (山崎 豊子 Yamasaki Toyoko real name Sugimoto Toyoko; 3 November 1924 – 29 September 2013) was a Japanese novelist.A native of Osaka Yamasaki worked as a journalist for the Mainichi Shimbun from 1945 to 1959 after graduating from Kyoto Women's University in Japanese literature. She published her first story Noren (1957) a story of a kelp trader based on the experiences of her family's business."
3,"Dion Boucicault"," Dionysius Lardner Boursiquot (26 December c. 1820 – 18 September 1890) commonly known as Dion Boucicault was an Irish actor and playwright famed for his melodramas. By the later part of the 19th century Boucicault had become known on both sides of the Atlantic as one of the most successful actor-playwright-managers then in the English-speaking theatre. The New York Times heralded him in his obituary as the most conspicuous English dramatist of the 19th century."
3,"Peter Yarrow"," Peter Yarrow (born May 31 1938) is an American singer who found fame with the 1960s folk music trio Peter Paul and Mary. Yarrow co-wrote (with Leonard Lipton) one of the group's most famous songs Puff the Magic Dragon. He is also a political activist and has lent his support to causes that range from opposition to the Vietnam War to the creation of Operation Respect.Peter Yarrow was born in Manhattan to Ukrainian-Jewish immigrant parents Bernard and Vira Yannoshevitch."
2,"East Stroudsburg Area School District"," East Stroudsburg Area School District is large rural public school district located in Monroe and Pike Counties the Poconos of northeast Pennsylvania. The district encompasses approximately 214 square miles (550 km2). The headquarters are located on North Courtland Street in the Borough of East Stroudsburg. The district is the second largest in the county in terms of territory and is split into two parts: South and North."
2,"RUSTA"," The Network of Universities of Science and Technology of the Countries of Africa south of the Sahara (French: Réseau des Universités des Sciences et Technologies des pays d'Afrique au Sud du Sahara) or RUSTA is a network of private institutions of higher education and research whose headquarters is located in Abidjan the economic capital of Côte d'Ivoire."
1,"Boost Mobile"," Boost Mobile is a brand of prepaid wireless service used by two independent operators in Australia and the United States. In the United States Boost Worldwide Inc. headquartered in Irvine California and is a subsidiary of Sprint Corporation. In Australia Boost Tel Pty Ltd. operates as a MVNO using the Telstra network. The Boost Mobile brand was founded by Peter Adderton in Australia and New Zealand in 2000."
3,"Joe Bolton (poet)"," Joe Bolton (December 3 1961 – March 1990) was an American poet.He was born in Cadiz Kentucky. He completed a Masters degree at the University of Florida in 1988. In 1990 after completing his M.F.A. he committed suicide. He published three books of poetry.Bolton's work represents the convergence of several important currents in American poetry and culture."
1,"Balai Pustaka"," Balai Pustaka ([ˈbalai pusˈtaka]; also spelled Balai Poestaka both meaning Bureau of Literature) is the state-owned publisher of Indonesia and publisher of major pieces of Indonesian literature such as Salah Asuhan Sitti Nurbaya and Layar Terkembang. Its head office is in Jakarta.Founded in 1917 as the Kantoor voor de Volkslectuur Balai Pustaka was used by the Dutch colonial government as a means to control native Indonesians' access to information."
2,"Batavia High School (Batavia Ohio)"," Batavia High School is a public high school located in Batavia Ohio. It is the only high school in the Batavia Local School District. About 600 students attend Batavia High School. It has recently started open enrollment. The school mascot is the Bulldog."
2,"Hastings Boys' High School"," Hastings Boys' High School is a boys' secondary school in Hastings New Zealand. The school is part of the Super 8. The school was founded in 1904 as Hastings High School. Fifty years later it split into Hastings Girls' School and Hastings Boys' School.It has four Houses Te Mata (red) Heretaunga (blue) Te Kahu (grey) and Mana Huia (black)."
3,"Wade Frugé"," Wade Frugé (August 27 1916 Eunice Louisiana – June 23 1992) was a Cajun fiddle player in southwest Louisiana. He raised sheep and farmed. He learned to play from contemporaries of his time. His only album was recorded in 1988 with various tunes recorded in 1979 1983 and 1989 at the home of Marc Savoy. He married Evelyn Courville in 1942 and adopted a child. Gumbo Waltz Listen (MP3)↑ ↑"
3,"Vincenzo Fontana (composer)"," Vincenzo Fontana (fl. 1550) was an Italian composer. He was mainly known for his canzoni villanesche."
1,"Aviafiber"," Aviafiber was a Swiss sailplane manufacturer established in Wald in February 1977 by Ernst Ruppert Hans Farner and Heinrich Bucher. Its most famous product was the Canard 2FL a highly unorthodox design. A test pilot was killed in the crash of one of them leading the company to withdraw them from the market. The company's name was changed to Canard Aviation as a result of legal action by the Avia petrol company and in 1982 was absorbed into Bucher Leichtbau."
3,"Justus Peterson"," Justus Peterson (1860–1889) was a Swedish artist.He was born on August 8 1860 in Malmbäck. He worked mostly with palette and made reproductions in this manner for several Swedish artists such as Carl Larsson Höckert and Oscar Björck.He died on October 10 1889 in Stockholm."
2,"McClelland College"," McClelland College is a secondary school in Karingal. The school resides in the suburb of Frankston located in Victoria Australia."
2,"Kingsmead School Wiveliscombe"," Kingsmead School (KS) is a coeducational state school in Wiveliscombe Somerset England serving the north-west of Taunton Deane district. It has 789 students as of January 2012 between the ages of 11 and 16 years.The school was awarded Beacon School status in 1998 which was renewed in 2002. In September 2000 Kingsmead gained Language College status. In December 2009 Kingsmead received an Outstanding judgement from Ofsted.In April 2011 Kingsmead became an Academy."
3,"Baxter Dury"," Baxter Dury (born 18 December 1971 Wingrave Buckinghamshire England) is an English indie musician currently signed to Rough Trade Records. He is the son of Ian Dury and as a five-year-old he appeared on the front cover of Ian's LP New Boots and Panties!!. He left school at the age of fourteen. He has had a 'Record of the Week' in NME with Oscar Brown EP in 2002."
2,"Cumnor House School"," Cumnor House School is a junior independent school in South Croydon Greater London. The school is owned and operated by Cognita the largest independent schools company in the United Kingdom.Almost all pupils move onto local senior schools with the vast majority going on to schools such as Whitgift Trinity School Caterham Wilson's Grammar School Wallington County Grammar Royal Russell and very occasionally Westminster. The School also enjoys an enviable record of sporting success."
3,"Tang Yuemei"," Tang Yuemei (Chinese: 唐月梅; pinyin: Táng Yuèmeí; born 1931) is a Chinese translator of Chinese Vietnamese ethnicity. Tang was a visiting professor at Yokohama City University.She is most notable for being one of the main translators into Chinese of the works of the Japanese novelists Yukio Mishima and Takiji Kobayashi."
1,"C. E. Hooper"," The C. E. Hooper Company was an American company which measured radio and television ratings during the Golden Age of radio. Founded in 1935 the company provided information on the most popular radio shows of the era. This information was valuable to the radio networks NBC CBS ABC and Mutual Broadcasting System as it would allow them to charge advertisers more for a popular series than a less popular series.Claude E."
1,"Selex Competition"," Selex Competition was a Spanish constructor of racing cars under various brands. The company currently produces dampers and shocks."
1,"Virtual Digital Cable"," VDC Corporation was a distributor of multichannel video programming that delivered live cable television through broadband connected computers in the United States. They developed and were involved in the distribution and delivery of live cable television programming channels."
2,"Shiraz University of Arts"," Shiraz University of Arts (Persian: دانشگاه هنر شيراز‎) is the forth university of arts in Iran and the first in the southern part of the country."
3,"Hans Jørgen Hurum"," Hans Jørgen Hurum (1906 – 1981) was a Norwegian music critic and non-fiction writer. He graduated as cand.jur. in 1929. He was a music critic for the newspaper Norges Handels- og Sjøfartstidende from 1932 to 1939 and for Aftenposten from 1946 to 1982."
3,"Scott Murawski"," Scott Murawski (born October 21 1956 in Agawam Massachusetts) is an American multi-instrumentalist specializing on the electric guitar. He has achieved fame primarily on guitar with the American rock band Max Creek. He is also a proficient pianist bassist and drummer.Murawski is a long-time member of Phish bassist Mike Gordon's solo band and BK3 a trio led by Grateful Dead drummer Bill Kreutzmann and Bonnie Raitt bassist James Hutch Hutchinson."
3,"Shō Aikawa (screenwriter)"," Shō Aikawa (會川 昇 Aikawa Shō born Noboru Aikawa (会川 昇 Aikawa Noboru) in 1965) is a Japanese screenwriter. His writing credits include Jikuu Senshi Spielban Mister Ajikko Dangaioh and Urotsukidōji. He has recently written the anime adaptations of Love Hina and the first Fullmetal Alchemist series as well Kamen Rider Blade and Kamen Rider Decade."
2,"Fens Primary School"," Fens Primary School is a mixed primary school and nursery located in the southern area of Hartlepool County Durham England. It is overseen by Hartlepool Local Education Authority. Around 430 children are educated in ages 3–11."
2,"Jawaharlal Nehru University"," Jawaharlal Nehru University (Hindi: जवाहरलाल नेहरू विश्वविद्यालय) also known as JNU is a public central university in New Delhi India. In 2012 The National Assessment and Accreditation Council gave the university a grade of 3.9 out of 4 the highest grade awarded to any educational institution in the country. The university is ranked second among the public universities in India as published by India Today."
3,"Don Byas"," Carlos Wesley Don Byas (October 21 1912 – August 24 1972) was an American jazz tenor saxophonist most associated with Bebop. He played with Count Basie Duke Ellington Art Blakey and Dizzy Gillespie among others and also led his own band. He lived in Europe for the last 26 years of his life."
2,"Baythorn Public School"," Baythorn Public School is an elementary school in the portion of the community of Thornhill in Markham Ontario Canada. The school is named after Baythorn Drive on which it is located. It was openned in 1967. It is part of the York Region District School Board. Baythorn Public School is known for its Arts Program which features an arts based curriculum. According to Baythorn Public School's website the designated high school for Baythorn students is Thornhill Secondary School."
2,"St. Paul's Matric Higher Secondary School"," St. Paul's Matriculation Higher Secondary School is a secondary school in Coimbatore established in 1990. Then the sole campus was at Bashyakaralu Street RS Puram Coimbatore - 641002. In the first year there were pupils from LKG to 8th Standard."
3,"Jackie Leven"," Jackie Leven (18 June 1950 – 14 November 2011) was a Scottish songwriter and folk musician. After starting his career as a folk musician in the late 1960s he first found success with new wave band Doll by Doll. He later recorded as a solo artist releasing more than twenty albums under his own name or under the pseudonym Sir Vincent Lone."
2,"Marsh Valley High School"," Marsh Valley High School is a high school in Arimo Idaho located at 12805 S Old Highway 91 Arimo ID 83214-1613."
1,"Airpink"," Airpink is a private business jet charter airline based in Belgrade Serbia. It was founded in October 2004 as part of Pink International Company owned by Željko Mitrović. Its main base is the Belgrade Nikola Tesla International Airport. Airpink employs 8 captains 6 first-officers and 4 flight attendants. Air Pink announced intention to add 4 Boeing 737 in 2009 for charter and low-cost flights but this intent has not yet materialized as a firm order."
3,"James Maxey"," James Maxey is an American author best known for his work in the fields of science fiction and fantasy. He has won the Phobos Award been nominated for the WSFA Small Press Award and reprinted in the Year's Best Science Fiction and Fantasy. In addition to writing fiction Maxey has also reviewed novels for the online magazine InterGalactic Medicine Show (IGMS) and appeared on panels and taught workshops at numerous conventions on the east coast."
2,"Anna High School (Texas)"," Anna High School is a public high school located in Anna Texas. It is part of the Anna Independent School District located in north central Collin County and classified as a 3A school by the UIL. In the late 1980s nearby Westminister High School closed and students there began attending Anna High School. The district just completed construction of a new high school which opened in 2011 that will handle the steady increase in enrollment over the past several years."
3,"Modulok (rapper)"," Moe Gonsalves better known by his stage name Modulok is an underground hip hop artist based in East York Ontario."
2,"Holmewood House School"," Holmewood House School is an IAPS independent co-educational Preparatory School for boys and girls aged 3 – 13 located in Langton Green near Tunbridge Wells Kent."
2,"Silicon Valley University"," Silicon Valley University (SVU) is a private non-profit higher educational institution located in San Jose California US."
2,"Hazelwood West High School"," Hazelwood West High School is a public high school in the Hazelwood School District located in North St. Louis County Missouri."
1,"Allstream Inc."," Allstream is a Business Communications provider based in Toronto Ontario that provides IP connectivity managed IP services unified communications and voice services through its 30000KM national fiber network. The Company's headquarters are currently located at 200 Wellington Street West in Toronto Ontario."
3,"Margaret Peterson Haddix"," Margaret Peterson Haddix (born April 9 1964) is an American writer known best for the children's series Shadow Children (1998–2006) and The Missing (from 2008). She also wrote the tenth volume in The 39 Clues published by Scholastic."
2,"Angelina College"," Angelina College is a community college located in Lufkin Texas with special-purpose branches in nearby Nacogdoches and Crockett."
2,"Lampasas High School"," Lampasas High School or LHS is a public high school in Lampasas Texas (USA). It is part of the Lampasas Independent School District and is located at 2716 S. Hwy 281. In 2011 the school was rated Academically Acceptable by the Texas Education Agency."
3,"Angelica Sin"," Angelica Sin (born April 9 1974) is the stage name of a pornographic actress. Sin has acted in more than 250 productions including the AVN Award-winning The New Devil in Miss Jones. As with many other adult actresses she has wrestled in the Women's Extreme Wrestling federation."
2,"Point University"," Point University is a private Christian liberal arts university in East Point Georgia 10 miles (16 km) southwest of Atlanta and in West Point Georgia 60 miles (97 km) southwest of Atlanta.The liberal arts institution was founded in 1937 as Atlanta Christian College located in the Atlanta suburb of East Point. In 2011 the college announced a name change to Point University. It relocated its main campus to West Point Georgia in June 2012."
1,"Reichel/Pugh"," Reichel/Pugh is a yacht design company based in San Diego California USA. It is led by John Reichel and Jim Pugh.Since the late 1990s Reichel/Pugh-designed yachts have successfully competed in many major races including the America's Cup."
1,"Ace Records (United States)"," Ace Records was a record label that was started in August 1955 in Jackson Mississippi by Johnny Vincent with Teem Records as its budget subsidiary. Ace also had the Vin label. Its records were distributed independently until 1962 when a distribution arrangement was set up with Vee-Jay Records. Ace Records stopped when Vee-Jay went broke."
1,"Flight Centre"," Flight Centre Travel Group is an Australian-international corporation travel company and also the largest travel firm in Australia. Its global operations include New Zealand USA UK and Canada as well as in Asia in India China Hong Kong and Singapore and in Africa in South Africa . The company is listed on the Australian Stock Exchange with an annual total turnover of $13.2 billion sales as at June 2012. It has over 2500 stores in ten different countries with over 15000 staff."
3,"Bendik Brænne"," Bendik Brænne (born 17 August 1987) is an Norwegian rock'n roll saxophone player and singer/songwriter.He has performed with several well-known music groups and artists all over the world and appeares on albums by Los Plantronics No Torso Noora Noor Amund Maarud Dumdum Boys and many more.Together with his father Trond Brænne and sister Kaia Brænne he was nominated for the 2010 Brage Prize in the category children's literature.His debut album How To Fake It In America was released in March 2013."
3,"Albert Garzia"," Albert Garzia (born 1977) is a Maltese composer musician and music teacher. He started his musical training as an accordionist at an early age under Dorselle Mifsud with whom he also studied piano performance later on. Even though he initially graduated in Industrial Electronics his fascination for the diverse facets of music led him to experiment in many of its fields.He started his composition studies with Raymond Schiberras. He completed his B.A."
1,"Kingway Brewery"," Kingway Brewery Holdings Limited (SEHK: 124) is a leading beer maker in China. It is a subsidiary of government-owned Guangdong Holdings Group the biggest Hong Kong-based enterprise owned by the Guangdong provincial government. The Dutch brewing company Heineken International owns a 21% share in the company."
3,"Jeffrey Wickham"," Jeffrey Wickham (born 5 August 1933) is a British film and television actor. He is the father of the actress Saskia Wickham."
3,"Dei Hamo"," Sanerivi Sagala better known by his stage name Dei Hamo is an award-winning New Zealand Hip hop artist producer and director. Dei Hamo which can be translated as 'The Samoan' has won various awards for his chart topping music and debut album First Edition released in 2005. He lives in Mangere Auckland."
2,"St. Patrick's Intermediate School"," St. Patrick's Intermediate is an Intermediate school located in Ottawa Ontario Canada. This school is a feeder school which means that other elementary schools from all over Ottawa come to this school when finished the 6th grade."
2,"Coginchaug Regional High School"," Coginchaug Regional High School (C.R.H.S.) is a public high school located in Durham Connecticut named after the Coginchaug River. It is part of Regional School District #13 which encompasses Durham Middlefield and Rockfall Connecticut. Coginchaug is attended by 9th through 12th grade students."
2,"Sydenham High School Ontario"," Sydenham High School is located about 20 minutes north of Kingston Ontario in the village of Sydenham Ontario. It is part of the Limestone District School Board."
3,"Phil Nyokai James"," Phil Nyokai James is a professional shakuhachi (Japanese bamboo flute) teacher and performer as well as avant-garde composer. Born in New York in 1954 James studied shakuhachi with Ronnie Nyogetsu Reishin Seldin and Yodo Kurahashi. After receiving his master's license (shihan level) he began teaching and performing throughout the United States. His shakuhachi dojo is centered in Portland Maine."
3,"Teedra Moses"," Teedra Moses (born December 17 1976) is an American R&B and soul singer-songwriter.Moses was born and raised in New Orleans Louisiana to a gospel singing mother Shirley Moses. She later moved to California with her mother and three siblings after her parents' separation. Moses brought a little bit of that fervor to her own vocal style when she began singing professionally."
2,"Ivano-Frankivsk National Technical University of Oil and Gas"," Ivano-Frankivsk National Technical University of Oil and Gas (Ukrainian: Івано-Франківський національний технічний університет нафти і газу) is an institution of higher education in Ivano-Frankivsk Ukraine. Since its establishment in 1967 the university's focus remains on preparing qualified and experienced specialists for the oil and gas industries."
2,"Satkhira Government High School"," Satkhira Government High School (SGHS)(Bengali:সাতক্ষীরা সরকারি উচ্চ বিদ্যালয়) is a public high school situated at the centre of Satkhira town in the Satkhira district part of the Khulna division in south-western Bangladesh. About 1800 students study there.The school celebrated 50 years foundation day in 2012."
3,"Paul Cain (author)"," Paul Cain was the pen name used by George Caryl Sims' (born May 30 1902 in Des Moines Iowa died June 23 1966 in North Hollywood California) an American pulp fiction author and screenwriter. He was the author of 17 short stories in Black Mask and one book Fast One."
3,"Mary Lawson"," Mary Lawson (born 1946) is a Canadian novelist.Born in southwestern Ontario she spent her childhood in Blackwell Ontario and is a distant relative of L. M. Montgomery author of Anne of Green Gables. Her father worked as a research chemist. With a psychology degree in hand from McGill University Lawson took a trip to Britain and ended up accepting a job as an industrial psychologist. She married a British psychologist Richard Lawson."
1,"SoundView Technology Group"," Soundview Technology Group (formerly NASDAQ:SNDV) was an American technology-focused securities and investment banking firm known primarily for its equity research on technology and other growth oriented companies."
3,"Annabel Maule"," Annabel Maule (born 1922) is a British film and television actress."
3,"Oksana Grigorieva"," Oksana Petrovna Grigorieva (Russian: Оксана Григорьева; born 23 February 1970) is a Russian pianist and singer-songwriter. She was born in Saransk Mordovia USSR and raised in Ukraine and Russia. She studied music in Moscow and completed conservatoire studies in Kazan before moving to London. After studying music at the Royal Academy of Music she moved to the United States with periods spent living in New York and Los Angeles California."
2,"Minnetonka High School"," Minnetonka High School is a four-year public high school located in Minnetonka Minnesota a western suburb of Minneapolis-St. Paul. The school enrolls about 3000 students and offers four interchangeable academic curricula: International Baccalaureate Advanced Placement Honors and G (general)."
