"1","Can you name the twelve apostles of jesus christ?","","1.) Peter, also know as Simon or Simeon\n2.) Andrew (brother of Peter)\n3.) James  \n4.) John \n5.) Philip\n6.) Bartholomew, also known as Nathanael\n7.) Thomas\n8.) James (""the Less"") \n9.) Matthew, the tax collector, also known as Levi\n10.) Simon, also known as ""Simon the Zealot""\n11.) Thaddaeus, also lnown as Judas, son of James\n12.) Judas Iscariot, ""the traitor"", replaced as an apostle in Acts by Matthias"
"2","how many countries are they in the world.in africa,europe etc.?","and in the world ,remember,the best ans. is my best ans.","I want to say around 220..."
"2","Is mankind destorying the earth?","how much percent of the different pollutions were in the air 10 years ago and how much is there now","yes,man is destroying the earth by:\n1.by cutting trees and destroying forest\n2.by burning fossils,plastics they produce carbon dioxide   in atmosphere\n                   man is destroying nature in many ways,but\nwe can save our earth by simple ways like donating a plant sample,not throwing the garbage."
"1","how can I say I hat you to A bad person (who I love)?","",""
"1","why do people ask guys with high voices if they are gay?","my friend Lance wants to know why people ask him bcuz he has a high voice and he is getting tired of answering.","Just cuz people are rude.  He should tell them to grow up."
"2","what    are     the    inputs for engine degreaser?","","http://shop.store.yahoo.com/autopia/inf-engine.html\n\nApplying Degreaser\nAfter warming the engine and protecting sensitive areas, you're ready to apply your engine degreaser.  Although they are quick and easy, I warn people against the use of harsh petroleum-based cleaners in the engine compartment.  They quickly cut through grease and grime, but they also deteriorate your rubber and vinyl components (not to mention what they do to our environment!).  As an alternative, use a citrus- or water-based cleaner.  My  favorites are 303 Aerospace Industrial Cleaner and Autoglym Engine & Machine Cleaner.\n\n\n \nHolly is using a degreaser on the top side of her engine.  Good degreasers are strong enough to cut through the heavy grease and dirt, but some scrubbing is necessary to remove the remaining dirt film.\n \n\nWhen applying your engine degreaser, it's best to start from the lower areas and work your way up.  This prevents the degreaser from dripping on you as you clean the underside areas.  One important thing to remember: the engine degreaser will remove the wax from the painted surfaces of your car.  If you get degreaser overspray on your fenders, plan on re-waxing these areas.\n\nWhen you have applied your engine degreaser, be sure to wash any excess cleaner from the exterior painted surfaces of the fenders, hood and grille.  I like to spray these areas with water first.\n\nDepending on the amount of accumulated grease, allow the degreaser to soak on the engine for 3 to 5 minutes.  Do not allow the degreaser to dry on your engine.  For light to mild levels of grease, you will not need to use a brush on the engine and other surfaces.  For heavy soil, you can use a long-handled brush (parts brush) and car wash solution to provide additional cleaning action prior to hosing off the degreaser.\n\n\n \nUse a soft parts cleaning brush get into cracks and around parts.  If your engine compartment has a heavy accumulation of dirt, you may need to spray with cleaner, brush, and rinse several times.\n \n\n \nAn old toothbrush works great in tight areas that other brushes can't reach. \n \n\nHosing Off\nWhen you are ready to remove the degreaser, hose down the entire engine compartment and surrounding surfaces with plenty of water.  If you're using a high-pressure nozzle, be careful that you don't get the nozzle too close to the covered electrical connectors.  Allow your engine to air dry for several minutes before using a towel to wipe down all accessible parts.  Remove the plastic bags.  The heat from the engine will assist in the drying process; however, do not allow the engine to air dry, as this will result in water spots.  When dry, start your engine and allow it to run for a few minutes.\n\n\n \nRinse with a stiff stream of water to remove as much of the grease and grime as possible.  Be sure to avoid electrical connections and other sensitive areas.  After rinsing, start the engine immediately.  Allow it to run for about 5 minutes to help dry things out.\n \n\n \nHere's a handy tip for you.  After your final rinse use your vacuum (if it can blow forced air) or an air compressor to blow water off the engine for a spot-free finish.  This Vac B' Blow vacuum makes quick work of the job."
"2","What part of botany deals with toxic plants?","What catergory for showing resistance or toxic to bugs and amphibians and other ugly things? Also what is the botany key for finding them?","The closest I can come up with for the study of poisonous plants is toxicology, or phytotoxicology (plant toxicology) to be more specific.  You might also pursue pharmacology, which is how chemical substances in general react in a living body.  Phytopathology is actually the study of plant diseases and toxins which harm plants."
"2","can you drink laboratory made pure H20?","","Distilled water isn't very good for you, but you could drink it.\n\nPer Wikipedia.org: ""The drinking of distilled water has been both advocated and discouraged for health reasons. Advocates argue that drinking water in its pure form acts as a more powerful solvent that helps cleanse toxins from the body. Detractors argue that it robs the body of essential minerals in this way and also deprives it of minerals normally acquired from drinking water. Neither argument has a sound basis in chemistry or biology."""
"1","best place to donate money?","","What cause do you wish to promote?  Do you want a place which uses your money effectively?  Do you want something local, national or global in scope.\n\nhttp://www.guidestar.org/about/press/050106_tsunami.jsp\n\nhttp://www.charitynavigator.org/"
"1","assuming GOD and SATAN are real?","which one would you pick eternity with and why.","What a very interesting topic you have brought up.....I am an Inupiaq (Eenopak) the best I can do for you in English..Just say it like you see it...I am what you call an Eskimo which we are not.It is an Indian word... Inupiaq is our word for ""The Real People"" and have been existing in the Northern Most Regions of ""Alaska, Siberia, Canada, Greenland. We all can speak the same Language. Our belief of Good and Evil has existed but not in the sense of putting them into human form...It also has to do with nature and everything in it and man having supreme dominion. With survival of the Fittest...Although their were Shamans that practiced the dark arts to control villages to gain wealth. The Good Shamans practiced healing using the natural plants and chants which were passed down and learned by the tribes. This is a dying art but still shared through the family lineages. I still know my family lineage song and passing it down to my relatives. This is our way...The only other thing I can bring up on the subject is we knew of a creator who was good, then there had to be something evil...It is the law of nature. Me I would like to spend my eternity with my tribe when things were serene before the coming of the white race, who seems to bring nothing but distruction in its path. and destroying the ecosystem of our precious homeland...but a calm serene world with our way of life and one with NATURE.....The evil shamans that once ruled certain villages along the northern coast of Alaska at one time controlled over 8,000 Inuit and amassed wealth and showed no respect. They were eventually killed off when the first Europeons brought Alcohol...When they passed out, the people in fear would butcher the shaman and spread his body so that he could not come back to the village using their magic spells they practiced."
"1","How do you say/spell ""little angel"" in greek? -- phonetically?","I don't want the Greek letters (although I won't deny them!), but I'd love to know how to say it phonetically.","little =  μικρός, λίγος \n  mikros, ligos \n\nangel =  άγγελος \n  agkelos\n\nLook at this website to get an idea of how to pronounce the letters.  Sorry I didn't put this here before!  Good luck!\n\nhttp://www.ibiblio.org/koine/greek/lessons/alphabet.html"
"1","If theory of evolution is""theory only"" y people believe its the truth?Any physical evidence of transformation?","","That's just it, it is a theory only and there is NO real proof. And every so often they change and adapt things in this theory when some scientific fact or discovery comes along and begins to expose it. People did not come from monkeys. A piece or two pieces of nothing did not explode and create everything. And evolution disproves itself. It teaches that the strongest species survives. So if that is so why is man still here? Man isn't the strongest species, but he does think. But the original theories say the strongest not the one that can think. So as I said it disproves itself. So now the only logical and factual explanation for existence is GOD!!!"
"2","how do u accelerate a proton .?","firstly how to separate the proton from neutron and electron?\nsecondly do u need a magnetic field or an electric field?","A particle accelerator sends a stream of particles through a very powerful electric field."
"2","What is the most accurate balance triple beam, cent-o-gram, or double pan. why is it the most accurate?","i'm doing a lab report on mass.","I would guess that the double pan would be the most accurate because you have actual weights on one side counter what you are weighing on the other side."
"1","Do you follow the Ten commandments?","Forth Commandment - Keep the Sabbath\n\n 1. Exodus 35:3\n Do not light a fire in any of your dwellings on the Sabbath day\n\nJeremiah 17:27\nBut if you do not obey me to keep the Sabbath day holy by not carrying any load as you come through the gates of Jerusalem on the Sabbath day, then I will kindle an unquenchable fire in the gates of Jerusalem that will consume her fortresses.\n\nOh and before you say it is fufilled or nulifyed read this. \n\nDeuteronomy 5:29\nOh, that their hearts would be inclined to fear me and keep all my commands ALWAYS, so that it might go well with them and their children FOREVER!\n\nCan anyone actualy say that they do not light a fire or carry a load?","The law was given to the Jewish people, not to everybody. God chose the Jews to be His people. He wanted to be their king and the law was their constitution, so to speak. The only true theocracy in history! Later, the people asked for an earthly king but the law remained and is still a part of God's covenant with the Jewish people today.\nwhen Jesus came, He observed the law and even more, He fulfilled it. Does that mean it is no longer valid? \nNo, it's still valid. But it's still a covenant between God and the Jewish people. \nWhen the gospel was first preached to Gentiles, some Jewish believers taught, that all Gentiles have to become circumcised and follow the Mosaic law if they want to be followers of Christ.\nThe whole matter is discussed extensively in Acts 15. In the end, the apostles agreed, that Gentiles should not be subject to the law, but that they should be given the following guidelines: abstain from blood, from animals that have been strangled or sacrificed to idols and from sexual immorality. So why do Christians not follow these rules? Because they were not given as a law by God but rather as guidelines by the apostles. \nSo, yes the mosaic law still stands but Gentiles are not required to keep it."
"1","People give me Ideas!?","I am so bored and there is nothing to do here can you people give me some ideas of stuff to do please!","Read a book, go on a nature hike, volunteer time at the local library teaching little kids to read, make macaroni art, mow the lawn, clean your room, get a job - these are the answers I give my kids when they are bored."
"2","If lava melts rock, wouldn’t the lava melt the volcano?","","when a volano explodes it erupts lava.The lava is very hot but it still cant melt the volcano.The lava will cool off,forming a rock.Rocks that are formed when lava cools is called a Igneuse rock.It is very hard to melt a intire volcano.If the lava melts the volcano at all,only a little bit of the inside would be melted. the lava just dries up"
"2","How do you embalm a body?","Just wondering cause a friend died...","Just leave it to the Undertaker. LOL"
"2","PLZ name three reasons why animal cells depend on plant cells?","","(1)\n- Animals are heterotrophs, i.e. they need to feed of other living things\n- Plants are (most plants are) autotrophs, i.e. they can produce their own food from the sun\n\n(2)\n- plants convert carbon dioxide to oxygen (and sugar) during the day...\n- animals need oxygen, but can't produce it themselves\n\n(3)\n- plants decrease the level of carbon dioxide in the air (which would otherwise make breathing hard for animals)."
"2","List three puzzling occrrences that the theory of continental drift helped to explain, and describe how it....",".....explained them.","continental drift explained why similar plants and animals were found on opposite on the ocean, similarly why similar fossil assemblages and rock types were found on opposite sides of the ocean, for example in Europe and North America , and Africa and South America. Continental drift explained these occurrances by suggesting that the landmasses had previously been joined but had split, and the new continents drifted apart, taking animals plants rocks, fossils with them.\n\nIt also explained why marine fossils were found on top of mountains, as the theory of continental drift suggested that just as continents drifted apart, they could also collide, and the collision would raise the landmass up.\n\nIt also explained why volcanic activity occurs in certain places in the world, ie along the edges of moving plates."
"2","can u give me some facts about lamark and darwins discription of how evolution occured?","","Come on, you've got to do SOME leg work here.  Those are huge subject areas.  Where would we start?\n\nOK, Darwin: Natural selection acts on random variation.\n\nLamark: Acquired characteristics can be passed on to the next generation."
"2","Which statement is true for a spontaneous redox reaction carried out at standard-state conditions?","Which statement is true for a spontaneous redox reaction carried out at standard-state conditions?\nA) E°red is always negative.\nB) E°cell is always positive.\nC) E°ox is always positive.\nD) E°red is always positive.","B) E°cell is always positive."
"2","I know this is strange but I want to be swallowed by a sperm whale when I retire any tips in doing so?","","when the time comes disguise yourself as a giant squid. if all else fail, jump right into its mouth.  good luck and may the squids bless you."
"1","what do u think about porns?","","I think they are great.  My boyfriend and I actually watch them together... it's a turn on.  And there is pornography for every preference... watch the ones you like and don't watch the ones that gross you out (like pissing or throwing up... what the f**k?)"
"1","Why is it illegal to distribute pedophilia content? Wouldn't it ""satisfice"" the predator's necessities","And thus spare more children?","Distributing it is being an accessory to the molestation involved in its production, and creating more demand for it to be produced.  However, I believe US courts have ruled repeatedly that simulated child porn (either with actors age 18+ pretending to be younger, or using technology to simulate children that aren't there) to be protected as free speech (because no children are used/harmed in the production).  It's still creepy as hell, though."
"2","How to use the path integral formulation of QM to solve the harmonic oscillator?","I'm looking for some web resource detailing how you go about using Feynman's path integral formulation of quantum mechanics to solve a simple harmonic oscillator. Any good sites out there?","Try the following:\n\nhttp://www.iop.org/EJ/article/0305-4470/34/12/101/a112l1.html\n\nhttp://arxiv.org/PS_cache/hep-th/pdf/9302/9302097.pdf\n\nhttp://arxiv.org/PS_cache/quant-ph/pdf/0004/0004090.pdf\n\nhttp://fisteo12.ific.uv.es/~santamar/qapplet/metro.html"
"2","What animals are considered higher mammals?","","I suppose all eutherian mammals should be considered higher, (excluding metatherian and protherian). Any other division would be very skewed ,a hypothetical elephant looking for higher mammals would view evoloutionary history in terms of proboscitude ;pthus considering all mammals with larger noses then average as 'higher'"
"1","A question of clothes: Are brand names important to you?","When I was 14 I read Branded, a book by Alissa Quart about brand names and how advertising affects teenagers. After that I sort of went DIY and cut all the labels out of my clothes and refused to buy anything with visible brand names on it (i.e., The Gap, Tommy Hilifiger, the shirts with the little polo ponie4s, ect.) I refused to go to the mall for about a year. I've kind of mellowed now, (no brand names, no 'I love certain stores', I do go to the mall occasionally tho) but has anyone else gone through something like this? Are brand names important to you?","In Junior High they were, now they aren't."
"1","Kids on yahoo answers?","What is with all the rude, stupid and inappropriate answers on this site? Do you think it is because kids are on here or do you think that people just like to show how immature and stupid they can be? And what happened to basic manners people????","Some people just do not have regard for others and will disrespect them because it makes them feel better. And if there are kids on yahoo, I hope they are being supervised by an adult."
"2","Where can I find info on the Spectra System SN4000?","My SN4000 is not communicating","google or Yahoo ----any search engine"
"2","what is the melting point of silver?","","962 celcius"
"2","A group of cells of the same kind working together is call what?","","A tissue; groups of tissues that work together to form a particular function are organs; groups of organs used for specific tasks are organ systems; a group of organ systems that works as a unit to sustain each other's life is an organism."
"1","God created man or man created god?","","God created man in his own image."
"1","Can someone translate this from Russian to English?","I got these phrases in an IM, was wondering if anyone knew what they would translate to in English?\n\n\nlublu bezumno tebya ya\n\nv kakom meste vstretimsya? \n\na v kakoe vremya\n\nv 7:30 vechera ili utra, i krome togo, gde? \n\nya ne hochu bystro, \n\nty mne skaji chto hochesh","If you ever need any other traslating - go to this page.\n\nhttp://www.google.com/translate_t\n\nyou can translate from many different languages.  pretty cool"
"2","what is the product of 84 and 37?","","Product means Multiply.\nTherefore 84 x 37 = 3108"
"1","Does the Ku Klux Clan have men only?","","Yes, women and CHILDREN dress up in white cloaks and dance around a burning cross aswell.\n\nhttp://www.weirdevilracists.com"
"2","why can't two linear equations in two variables have exactly two solutions???","","More completely, given two lines ax1 + bx2 = c and dx1 + ex2 = f, they can either intersect completely, in which case the solution set is a line, or they can intersect in one point, or they can not intersect at all (parallel lines). This is due to Euclidean geometry.\nIf you're more of an algebraist, suppose they intersected at more than one point (x1, x2) and (y1, y2). Then ax1 + bx2 = ay1 + by2 and dx1 + ex2 = dy1 + ey2. But then (a-d)x1 + (b-e)x2 = (a-d)y1 + (b-e)y2, so (d-a)/(b-e) = (y2-x2)/(y1-x1). Suppose we chose another point (z1, z2) on the line formed by (y1, y2) and (x1, x2). But note that (z1, z2) will also satisfy the equations, hence the entire line satisfies the equations whenever more than one point satisfies the equation. This is just the first case given above (the lines completely overlap). \nNote the degenerate condition (x1,x2)=(y1,y2) of a single solution gives an undefined quotient 0/0."
"2","How do you convert H2O into HHO?","I commute 100 miles a day and I want to run my car on water.","New in Chemistry?????\n\nThere is no conversion of H2O in HHO.\nIt is simply way of writing a formula. HHO is wrong, it is HOH.\n\nActually Oxygen has two separate bonds with two different atoms of Hydrogen so it is written as H-O-H.\n\nWhen H-O-H is broken it usually converts to H+ and OH-"
"2","Please help me on my h.w/ im stuck with this question?","8. Sulfur trioxide reacts with water to form an acid. \n\n9. In what processes/products are nitric acid, sulfuric acid, phosphoric acid and carbonic acid used?","8. SO3 + H2O --> H2SO4 (sulphuric acid)\n9. Nitric acid - reducing agent\n    Sulphuric acid - concentrated H2SO4 can be used a drying agent, catalyst (in esterification); otherwise, in manufacturing of fertilizers, detergents, and as a battery acid in cars\n    Phosphoric acid - no idea...\n    Carbonic acid - in making carbonated drinks\n\nHope this helps :)"
"2","coca cola experiments?","coca cola experiments\n for 6 grade","Try cleaning stains versus household cleaners.  Do candle wax, grease, grass, dried mustard, etc."
"2","How can you make Sequences and Series easier?","I don't understand this part in math and all of the equations. I am having a test at 1:33 today. When do you use the arithmetic mean equation, the geometric mean equation, and all of the other equations. Which one do u use in a word problem?","Just think a bit to locate the pattern by lookinh the first four terms.\nYou either get a common fifference or common ratio, ie you get AP or GP.\n\nIf the series is in fraction and above two does not comes, take reciprocal and see for common diffrence, Harmonic Pogression.\n\nIn word problem you have to figure out the pattern first, then apply formula...hope it helps!"
"1","As humans, do you think we are naturally monogamous or polygamous?","","Truthfully????\nPOLGAMOUS\nWhere my Dads from in Africa he can take several wives. \n\nLook at the divorce stats... And that doesn't even really reflect the number of people who 'cheat'.\n\nNaturally? Polygamous 4 sure x"
"2","what are cob webs made of?","","spider silk protein"
"2","What is your favourite number?","ANy reason why?","60\n\nThe Babylonian sexagesimal number system, all Pythagorean triples have the property that the product of the 3 sides is a multiple of 60. I lived at a house which was no 60 in its street. And I am now 60."
"2","what r the important databases which cover the patent information related to biotechnology ?","","STN, owned by Chemical Abstracts Society, has dozens of databases for this purpose.\nhttp://www.cas.org/stn.html\nAlso, look at the Diaglog service, by Questel.Orbit."
"2","is CLEAR a color?","","i would not think so i mean you cant see clear lol unless i am just blind but no i would not see it is a color"
"2","Why are the San Francisco Mountains  in Arizona called this name?","","At a guess it would have something to do with Saint Francis.\nMany locales share names as naming places is more difficult\nthan many realize... sort of like naming children... popularity rises and falls... and some names change... like political names...\n\nGeography being relatively stable there are still seismic movements between countries with conflicting claims of ownership will all have their own name for the place. There's a poor island in the China Sea claimed by at least three countries...\n\nI imagine Spanish missionaries 'named' those mountains. Hope this helped."
"2","what is the chromosome theory for inharitance?","science ... need help","The theory that chromosomes are linear sequences of genes. The unifying theory stating that inheritance patterns may be generally explained by assuming that genes are located in specific sites on chromosomes."
"1","What do girls like about guys?","","Sense of humour, ability to laugh at himself, ability to converse with you as if you matter, expectation of a woman to be clever and to have ideas and wishes and needs.\n\nIf he's also good looking, that's a bonus."
"1","Why do you say satan will punish sinners?","Surely he will welcome us and celebrate our sin?","I'll bring the beer."
"1","Do ""blonds"" really have more fun?","","No man! Just no. Brunette all the way baby!"
"2","a line has an equation?","a line has an equation y = 2x + 5. which line would not intersect this one?\nA. y = 3x + 5\nB. y = x + 5\nC. 2y = 4x + 5\nD. y = 2x + 7","D.  The last number is where the line crosses the Y axis, so all the others will intersect with the given line."
"1","What does the term ""Black Irish"" mean?","Someone said I must be this because I have naturally black hair and blue eyes, but I've never even heard of this.","The term ""Black Irish"" is sometimes used in the United States to refer to Irish people possessing dark skin and hair, purportedly due to Iberian ancestry. Numerous popular theories have been devised to explain the provenance and historical background of the ""Black Irish.""\n\nThe term is used differently in different places."
"2","why are  G.S.M handsets made from plastic materials.?","","Because plastic is cheaper, lighter, and safer (keep you away from electric shock)"
"1","Agnostic vs Catholic- Need someone who understands Agnostic POV?","I recently had a very interesting conversation with a friend of mine who is Agnostic. I was raised in church and am Catholic. He was not trying to change my beliefs but I am open minded and though I completely believe in God- I would like to understand his arguments better.  He told me his favorite author was Frederick Nietzsche so I read up on some of his philosophies but I still have many questions. I'M NOT CONVERTING, Just learning. So if you are an Agnostic and feel like talking about this subject in depth, please reply here or e-mail me at love_n_hate84@yahoo.com      Thanks in advance!","I dont know but kudos to u for looking to find out. It refects badly on my religion (Christianity) when uninfomed idiots try to babble about religions they don't know about. Cheers!"
"1","What are you searching for?","","Someone to tell about Jesus. How much He Loves them, and wants to save them."
"2","where are we?","","the matrix. damn blue pill."
"2","in a freely falling body if it experiences acceleration due to gravity then how can it be weightless 'coz w=mg","i'm a class 9 student","Weightlessness is merely a sensation felt by us. It is indeed a misleading term as you would have noticed since it still does have weight as it is still within a gravitational field.\n\nWeightlessness is a term used to describe the situation when a body (or a person) does not feel 'weighed down' by any force. In Physical terms, this merely means that the body does not experience a Normal reaction force, N. \nThis occurs when a body is falling freely, ie, it is undergoing the same acceleration as the acceleration caused by gravity.\n\nHope this clears up any misconceptions that the people who coined the term 'weightless' caused."
"2","I would like to know at what point in time is it going to be to late to reverse global warming?","","Al Gore, the famed inventor of the internet, says ten years."
"1","I believe that I have an immortal soul that God put in me at some point. What does this mean for me?","","it means that when you die, your eternal, immortal soul will live on!"
"1","Why are asian girls so cute??","","They just are"
"1","Protestants, do you believe that if you are a disciple of Jesus that He loves you?","If so, then meditate on this:\n\n""When Jesus saw his mother and the disciple there whom he loved, he said to his mother, ""Woman, behold, your son."" \n\nThen he said to the disciple, ""Behold, your mother."" And from that hour the disciple took her into his home."" -John 19, 26-27","I understand what you're trying to say to us protestants.I want you to know, as a protestant I do not put her(Mary) on a shelf, and only bring her down at the celebration of His birth,(Xmas), and His death on the cross(Easter).After all my protestant prayers, I thank Her for saying ""yes"" to God, and bearing a savior for the world.I thank her for rearing him, loving him, molding him for his ministry. Jesus loved her, shes His mother , so How can I help but love Her. I am a mother of Sons too. When I watch the passion of Christ, I cry, for my savior, for Her, for the heartbreak I share with her. Do I love Jesus?.......YES,  do I love His Mother?..........YES.   Does Jesus love me?.........YES."
"2","This location on the southern hemisphere has an artificial lake as an attraction and named after the founders?","","Adelaide"
"1","How much should you tip your massage therapist?","","I tip $5 for an average massage and $10 for a really good massage."
