"1","Abbas Fails to Win Palestinian Militant Truce Pledge (Reuters)","Reuters - Palestinian leader Mahmoud Abbas failed at\talks with militants on Wednesday to win a commitment to end\attacks on Israelis in the run-up to Jan. 9 elections for a\replacement to Yasser Arafat, political sources said."
"1","Accident at building site at Dubai airport kills at least eight","Arabic television says a wall at a construction site in Dubai airport in the United Arab Emirates has collapsed, killing at least eight workers."
"1","US assault on Falluja meets with resistance","FALLUJA, Iraq Thousands of US marines and soldiers swarmed over a railroad embankment on the northern edge of Falluja, setting off a wild firefight and making significant advances into the city."
"1","S.Korea on Alert for Possible Infiltration (AP)","AP - South Korea went on high alert over possible infiltration by North Korean agents Tuesday after border guards found a hole cut in a fence. The alert came as Secretary of State Colin Powell urged the North to return to nuclear talks if it wants international assistance."
"1","South Korea Says to Pin Down Nature of North Blast (Reuters)","Reuters - South Korea is seeking independent\verification on the nature of a huge blast in North Korea last\week, which its communist neighbor has said was linked to a\hydroelectric scheme, Seoul's defense minister said on Tuesday."
"1","NZ protesters march against legal recognition of gay relationships","About 5,000 people marched Monday from Wellington #39;s Civic Square to Parliament to protest against proposed legislation giving gay relationships legal recognition."
"1","Sudan accepts deployment of more AU peacekeepers: official","Sudan is to accept the deployment of more African peacekeepers for the cantonment of the rebels in Darfur, Sudanese Agriculture Minister Majzoub al-Khalifa said Wednesday, as "
"1","EU nominee in single mothers row","A controversial EU commission nominee sparks a new row by allegedly saying single mums are ""not so good""."
"1","Blair #39;s pledge on Hassan worries her colleagues","BAGHDAD - Iraqi colleagues of kidnapped aid worker Margaret Hassan say they are deeply worried that Tony Blair #39;s repeated pledge to  #39;save #39; her is, in fact, putting her life in increased danger."
"1","APEC leaders pledge to boost free trade","SANTIAGO, Chile - Economic leaders present at the 16th Ministerial Meeting of the Asian-Pacific Economic Cooperation (APEC) on Thursday (Friday in Manila) agreed to strengthen efforts in trade liberalization and free trade."
"1","Philips switches strategy pictures through flat screen disposal (AFP)","AFP - The Dutch electronics group Philips said that it is selling its low-brand flat screens business group to TPV Technology of Taiwan as part of a strategic change of direction, and in line with a trend by big groups to use Asian partners to cut costs."
"1","Soldier Sentenced for Iraq Prison Abuse","BAGHDAD, Iraq - A U.S. soldier broke down in tears Saturday as he admitted abusing inmates at Abu Ghraib prison, receiving a lighter sentence in return for his testimony against others charged in the scandal..."
"1","Strong Quake Hits Japan #39;s Hokkaido, 14 Hurt","A strong earthquake with a preliminary magnitude of 7.1 hit a sparsely populated area of Japan #39;s northernmost main island of Hokkaido early on Monday, injuring at least 14 people."
"1","Scientists plan Jurassic archive","Researchers say a new programme could help create a DNA database of all life on Earth, ever."
"1","Explosion rips Israeli base at Gaza-Egypt crossing; 4 Israeli &lt;b&gt;...&lt;/b&gt;","Palestinian guerrillas blew up an Israeli army base at the Gaza-Egypt crossing Sunday by sneaking more than a tonne of explosives through a tunnel, killing four Israeli soldiers and wounding at least 10."
"1","Terrorism ; Afghan Militants Say to Hold Talks on UN Hostages","The kidnappers had threatened to kill Filipino Angelito Nayan, Annetta Flanigan from Northern Ireland and Kosovan woman Shqipe Hebibi unless their demands were met by Saturday night."
"1","German Official Criticizes U.S. Deficit (AP)","AP - A German finance official urged the United States to tackle its twin deficits during President Bush's second term to counter concerns weighing on financial markets, a magazine reported Saturday."
"1","US Vetoes UN Measure Demanding Israel Leave Gaza","The United States on Tuesday vetoed a draft UN Security Council resolution demanding an immediate end to Israeli military operations in the Gaza strip that have cost some 68 Palestinian lives."
"1","U.S.-Russian ISS Crew Makes Soft Landing (Reuters)","Reuters - A Soyuz space capsule made a soft\landing in the steppes on Kazakhstan early on Sunday, bringing\a U.S.-Russian space trio back to earth from the International\Space Station."
"1","Iraqi troops beheaded","Baghdad - Extremists killed 25 members of the Iraqi security forces, with several of the victims being beheaded, reports said on Thursday."
"1","Fighting in Baghdad kills eight","Strong explosions and heavy fighting in central Baghdad has left at least eight people dead, the US army and witnesses said. The clashes flared as the US military pressed on with new offensives aimed at retaking "
"1","Japan Issues Order to Deport Ex-Chess Champ Fischer","Japan issued a deportation order on Tuesday against former world chess champion Bobby Fischer, who is wanted in the United States for defying sanctions, but his lawyer immediately filed an appeal, blocking the move."
"1","Seven Die in Ambush on Venezuela-Colombia Border"," CARACAS, Venezuela (Reuters) - Six Venezuelan soldiers and  an oil engineer were killed when an armed group attacked a  military patrol and state oil company employees near the border  with Colombia, Venezuela's defense minister said."
"1","Sharon Says Palestinian Leaders Must Halt Militants","The Israeli prime minister Ariel said peace talks depend on whether militants are reined in."
"1","Loreto pilgrimage concludes as Pope beatifies 3","Loreto, Sep. 06 (CWNews.com) - Pope John Paul II (bio - news) traveled to the Marian shrine at Loreto, Italy, on September 5, where he presided at the beatification of three members of Catholic Action."
"1","Powell to Visit Brazil, Talk With Leaders","Secretary of State Colin Powell will visit Brazil Oct. 6-8 for talks with officials on Latin American issues and other topics."
"1","24 Feared Killed As Typhoon Meari Batters Japan","Tokyo, Sept. 30 (NNN): At least 24 people have been killed or are missing after a powerful tropical storm struck south-western Japan."
"1","Hundreds die in Filipino storm","More than 200 people are feared dead as a result of flash floods and landslides triggered by a storm in the Philippines, officials say."
"1","Bush to Meet With Leaders of Mexico, Chile","President Bush aims to dispel the perception of U.S. neglect of Latin America and burnish an American reputation damaged by the Iraq war, undertaking a second-term diplomatic offensive in the region akin to his recent courting of Europe."
"1","IAEA concerns over Iraq nuclear materials","The United Nations nuclear watchdog, the International Atomic Energy Agency, has expressed concerns that materials and equipment from Saddam Hussein #39;s former nuclear programme in Iraq have vanished without trace."
"1","World Trade Center Leaseholder Gets Boost From Federal Jury","A jury has decided that the destruction of the World Trade Center was two events, meaning leaseholder Larry Silverstein can collect twice from insurance companies."
"1","Americans in Afghan Trial Ask FBI for Documents"," KABUL, Afghanistan (Reuters) - Three Americans standing  trial in Afghanistan Monday for imprisoning and torturing  Afghans were given a week to provide evidence, which they say  was withheld by U.S. authorities, proving that they had  official clearance."
"1","Israel Destroys Dozens of Palestinian Homes in Gaza"," NURIA, Gaza Strip (Reuters) - Israeli forces blew up two  large apartment blocks in the Gaza Strip Thursday, making  scores of Palestinians homeless after suicide bombers killed 16  people in Israel."
"1","India, Pakistan discussing transit route to Afghanistan: Singh","NEW DELHI (India): India is in touch with Pakistan on the issue of opening road route for transhipment of goods to Afghanistan through that country, Prime Minister Manmohan Singh told Parliament on Thursday."
"1","Vatican Says It #39;s Willing #39; to Help End Najaf (Correct)","Aug. 17 (Bloomberg) -- The Vatican is willing #39; #39; to help end fighting between militiamen loyal to Shiite Muslim cleric Moqtada al-Sadr and Iraqi and US forces in Iraq #39;s holy city of Najaf, according to a statement on the Holy See #39;s Web ..."
"1","Al-Zawahri calls for resisting  #39;crusaders #39;","DOHA (Aljazeera) -- An audio tape from Ayman al-Zawahri has called for organized resistance against what the senior al-Qaeda leader describes as invading crusaders in the Muslim world."
"1","Key advocate for Iraqis, seen as 'heroine', now a hostage","LONDON -- She's lived in Iraq for three decades and has been a passionate advocate for its people, arguing against the US-led invasion, but humanitarian worker Margaret Hassan finds herself a pawn as the latest hostage in the conflict gripping her adopted homeland."
"1","Mann faces 10 years jail over coup attempt linked to Mark Thatcher","Simon Mann, the leader of the failed Equatorial Guinea coup attempt that led to the arrest of Sir Mark Thatcher, was last night facing up to 10 years in jail after being found guilty of attempting to possess dangerous weapons by a court in Zimbabwe."
"1","Iran develops key nuclear metal","AP - Iranian scientists have developed technology to produce zirconium, a key metal used in the heart of a nuclear reactor to produce nuclear fuel, a top nuclear official said Monday."
"1","Iraq Visit Clears Way for Japan Troops to Stay On (Reuters)","Reuters - Japan's defense minister was due to\return home on Monday from a flying visit to Iraq after\declaring the town of Samawa safe, setting the stage for the\government to extend its troops' humanitarian mission there."
"1","Thailand Drops Millions of Paper Doves on Muslim Provinces","Thai military and civilian aircraft rained 120 million paper doves down on Muslim southern provinces in a goodwill gesture, as Prime Minister Thaksin Shinawatra tries to ease violence that has killed 400 people."
"1","A brotherhood of survivors ","CHIRAN, Japan -- These are the dusky days of old age that kamikaze pilots like Shigeyoshi Hamazono were not supposed to see."
"1"," #39;Two systems #39; tested in Hong Kong","On Sunday, voters will have a limited chance to elect members to the city #39;s parliament. By Robert Marquand  Staff writer of The Christian Science Monitor."
"1","Italian kidnap victim freed","CAGAYAN DE ORO CITY -- Andrea Cianferoni, an Italian kidnapped 2:30 pm yesterday by four armed men in the hinterland village of Delabayan of Kauswagan town, Lanao del Norte was released 10:30 am today, in barangay Inudaran of the same town, according to "
"1","6 Egyptians, 2 Iraqis Kidnapped in Iraq","BAGHDAD, Iraq - Gunmen abducted six Egyptians and four Iraqis working for Iraq's mobile phone company, seizing two in a bold raid on the firm's Baghdad office and the others outside the capital, officials said Friday, the latest in a string of kidnappings that have underscored the country's fragile security.    Also Friday, a rocket hit the busy Baghdad thoroughfare Palestine Street..."
"1","France can deport Muslim cleric","A French court rules a deportation order against a radical Muslim preacher is lawful and he may be expelled again."
"1","Nationalists lead in Bosnia elections","Bosnia #39;s main Muslim, Serb and Croat nationalist parties have been leading in an early count for local polls. Incomplete results released by the election organisers on Sunday indicated a strong backing for "
"1","Police defies court and deports S.African unionists","Zimbabwean police expelled a South African trade union team early yesterday in defiance of a court order allowing them to stay until the afternoon, union officials said."
"1","Pleas made for release of British hostage","LONDON - The British government and the brother of a British hostage have taken to Arab-language airwaves in an attempt to have him released from his captors in Iraq."
"1","Aide: Arafat Not In Coma, In ICU","(CBS/AP) A senior aide to Yasser Arafat said early Sunday that the ailing Palestinian leader was not comatose but still in intensive care."
"1","Kerry Plans to Respond to Bush Speech (AP)","AP - Hours after George Bush is to accept the Republican Party's nomination for re-election in New York on Thursday night, Democrat John Kerry plans to respond at Ground Zero of the presidential campaign  #151; Ohio."
"1","Landslides, Flooding Plague South Asia (AP)","AP - Unseasonably heavy downpours have triggered landslides and submerged large areas in northeastern India, Bangladesh and Nepal the past three days, leaving at least 144 people dead, officials said Saturday."
"1","US urges Americans to avoid Grenada","WASHINGTON -- The US government is urging its citizens to avoid travel to Grenada, Cuba, the Cayman Islands and Jamaica in light of Hurricane Ivan."
"1","Jet struck runway, broke in two, probe confirms","Investigators probing the deadly crash of a Boeing 747 cargo jet at Halifax International Airport are refusing to speculate on what may have caused the plane #39;s tail to scrape the runway before breaking off."
"1","Curfew eased in tense Kathmandu","KATHMANDU: Nepalese authorities have briefly lifted a curfew to let people carry out essential tasks after a quiet night following riots that left two dead."
"1","Secular drive challenges Spain's Catholic identity","Socialists want to bolster Spain's church-state barrier."
"1","Afghanistan: Where the enemy is a flower","KABUL In his inaugural address last week, President Hamid Karzai of Afghanistan laid out his priorities for the next five years. Chief among them was stopping the country #39;s growing drug trade."
"1","North parties to meet for fresh talks on peace process","The Norths political parties are due to meet in Stormont today for talks aimed at reviving the stalled peace process. The talks are designed to prepare the ground for an intense round of make-or-break negotiations "
"1","Damascus Bomb Misses Hamas Target","A member of the Palestinian resistance group Hamas escaped unhurt on Monday when a bomb blew up his car in the Syrian capital Damascus, a Palestinian source said."
"1","Iraqi Explosives Missing, UN Is Told","The UN #39;s nuclear watchdog agency reported Monday that massive quantities of high explosives at an Iraqi weapons facility have disappeared, including "
"1","Russia Urged to Combat Hazing in Army (AP)","AP - Human Rights Watch urged Russian authorities on Wednesday to take action against the vicious hazing that plagues the nation's military, saying the abuse that kills dozens of conscripts every year and traumatizes thousands more can be prevented."
"1","Interim assembly selected in Iraq","BAGHDAD -- Taking a halting step toward a democratic government, Iraqi political and religious leaders selected an interim national assembly yesterday that includes representatives from many of the parties that control the current government."
"1","India Says Rebel Chief Killed in Kashmir Gunbattle"," SRINAGAR, India (Reuters) - Indian soldiers killed the head  of a guerrilla group fighting for Kashmir's merger with  Pakistan in a gunbattle on Thursday, hours before President  Abdul Kalam began a rare visit to the region, an official said."
"1","Thailand Says 78 Muslims Died in Army Custody"," PATTANI, Thailand (Reuters) - Almost 80 Muslims died in  military custody in southern Thailand, suffocated while being  transported in trucks to an army barracks after a violent  demonstration, officials said on Tuesday."
"1","Forbes List Has Most Billionaires Ever","NEW YORK - It looks like the U.S. billionaire's club isn't quite as exclusive as it once was..."
"1","Bush Warns Syria, Iran Against Meddling in Iraq"," WASHINGTON (Reuters) - President Bush Wednesday warned Iran  and Syria not to meddle in Iraq ahead of elections scheduled  for January 30 and voiced new hopes of forging peace between  Israel and the Palestinians."
"1","End to N. Korean crisis sought ","BEIJING -- China renewed a diplomatic push to try to solve the North Korean nuclear crisis with top-level visits yesterday Pyongyang and Seoul."
"1","France: Headscarf law will be applied","French government refuses to yield to Iraqi kidnappers of two French reporters on law banning headscarves. By Hugh Schofield - PARIS."
"1","Muslim Council joins fight for hostage #39;s life","A delegation from the Muslim Council of Britain is flying to Baghdad in a desperate attempt secure to release of hostage Kenneth Bigley."
"1","Can Prayers Heal? Critics Say Studies Go Past Science's Reach","The government has spent \$2.3 million in the past 4 years to study something that critics say has nothing to do with science."
"1","Formula One supremo Ecclestone faces legal challenge (AFP)","AFP - A legal dispute which is expected to be a decisive factor in whether rights holder Bernie Ecclestone continues to dominate Formula One racing began."
"1","International concern at Rwanda military intervention in DR Congo (AFP)","AFP - International concern was growing after Rwandan President Paul Kagame announced that his country's troops will launch an operation in pursuit of Rwandan Hutu rebels in the eastern Democratic Republic of Congo (DRC)."
"1","880 Pounds of Cocaine Seized Off Colombia","A joint French, American and British anti-narcotics operation intercepted four smugglers with 880 pounds of cocaine off the coast of Colombia this week, France's Defense Ministry said Friday."
"1","Arafat's Lieutenants to Fly to Paris to See Him"," PARIS (Reuters) - Yasser Arafat's senior deputies were to  fly to France on Monday hoping to visit the critically ill  Palestinian president after approving a plan for maintaining  law and order in the West Bank and Gaza."
"1","Q amp;A: The Italian general strike","Public services across part of Italy have been brought to a standstill as workers take to the streets to protest against the government #39;s economic policies."
"1","Men arrested as Dutch religious tensions increase","Police in the Netherlands have arrested two men who allegedly called for the beheading of a Dutch politician in the name of Islam."
"1","2 Arrested in Alleged NYC Subway Bomb Plot","NEW YORK - A U.S. citizen and a Pakistani national were arrested in an alleged plot to bomb a subway station in midtown Manhattan and possibly other locations around the city, police said Saturday..."
"1","Iraq carnage kills 21","AT LEAST 21 people were killed in the latest in a renewed spree of attacks to hit Iraq, as a top UN official issued a stark warning that elections could not be held in the current climate of violence."
"1","Head of China Oil Co. Hails Project Launch (AP)","AP - The president of China's biggest oil producer hailed the beginning of construction on a pipeline from Kazakhstan to China on Wednesday, calling it ""a bridge of friendship"" between his energy-hungry nation and the oil-rich Central Asian country."
"1","Britain admits cost of ID cards will be almost double estimate (AFP)","AFP - The British government has admitted the cost of introducing identity cards will be almost double its original estimate of three billion pounds (5.6 billion dollars, 4.3 billion euros)), the Financial Times reported."
"1","No verdict in Afghan 'torture' trial","A jury in a torture trial of an alleged Afghan warlord is discharged after failing to decide a verdict."
"1","Karzai Rival Refuses to Concede Election","KABUL, Afghanistan - Hamid Karzai's rivals said Sunday it was too early to call Afghanistan's inaugural presidential election, despite the interim leader's dominant showing after three days of vote-counting.    The U.S.-backed incumbent's main challenger, Yunus Qanooni, insisted that a full count and a proper investigation by a panel of foreign experts on fraud allegations could yet put him in the running..."
"1","Al-Sistani Wants US-Led Forces to Leave Najaf (Update2)","Grand Ayatollah Ali al-Sistani, Iraq #39;s foremost Shiite cleric, wants US-led military forces to leave Najaf and nearby Kufa as a condition for establishing peace with cleric Moqtada al "
"1","Pardon for Russian officer would  #39;spit in the soul of Chechens #39;","The most senior Russian army officer to have been convicted of war crimes in Chechnya was put forward for a presidential pardon yesterday, less than 18 months after he was found guilty of strangling an 18-year-old Chechen woman."
"1","Rape Acquittal Criticized in Venezuela (AP)","AP - Prosecutors, lawmakers and rights activists criticized Venezuela's judicial system for the acquittal of a man who had been accused of torturing and repeatedly raping a woman."
"1","Bardot fans snap up memorabilia","More than 200 Brigitte Bardot fans descend on a memorabilia sale on the star's 70th birthday."
"1","Baghdad Blasts in Green Zone Kill 8 Civilians, Military Says","Eight civilians were killed and at least three were wounded in two blasts in Baghdad #39;s fortified Green Zone, which houses government offices, Lieutenant Colonel James Hutton, a US military "
"1","Luisita victims #39; remains allowed at dispersal site","Tension at the Hacienda Luisita ebbed Thursday as the remains of three plantation workers who died at the picket line were allowed to be placed at gate one of the plantation, the scene of Tuesdays bloody dispersal."
"1","Festive Season Brings Terror Warning Regarding Indonesia","The Australian government has warned that terrorists may try to bomb a Hilton hotel in Indonesia, and it is urging Australian citizens to stay away "
"1","Hollinger executives 'took \$400m'","Media group Hollinger International says senior executives, including former chief Conrad Black, took \$400m of its money."
"1","Football: England v Poland","Sven-Goran Eriksson may gamble by playing goalkeeper Paul Robinson and striker Jermain Defoe in Poland."
"1","Music Industry Is Trying Out New Releases as Digital Only","Universal has signed a handful of artists to a digital-only record label. Starting Tuesday, it will release songs through online services like iTunes."
"1","Milosevic condemns his war crimes trial","The Hague - Former Yugoslav president Slobodan Milosevic condemned his war crimes trial as a  quot;pure farce quot; on Wednesday in a defiant finish to his opening defence statement against charges of ethnic cleansing in the Balkans."
"1","Rebels order Uribe assassination","Farc rebels in Colombia  order all units to focus on killing President Uribe, who wants to seek re-election."
"1","S.Africa Says No Extradition Request for Thatcher"," CAPE TOWN (Reuters) - South Africa has not received an  official request from Equatorial Guinea for the extradition of  Mark Thatcher, who is suspected of involvement in a coup bid in  the oil-rich country, officials said on Friday."
"1","Darfur peace talks resume in Nigerian capital","Peace talks between the Sudanese government and rebel groups in Darfur will resume in the Nigerian capital, Abuja, today. The talks are aimed at resolving the conflict which has left thousands of people dead and more than one million destitute."
"1","Ex-Soldiers Vow to Bring Order to Haiti Capital","Ex-soldiers who helped topple former President Jean-Bertrand Aristide on Wednesday vowed to end escalating street warfare in the Haitian capital while "
"1","Charron, Abella sworn in as Supreme Court justices (Canadian Press)","Canadian Press - OTTAWA (CP) - Rosie Abella, whose brother died in a concentration camp and whose father could not practise law when he came to Canada because he was Jewish, came near tears Monday as she was sworn in as a justice of the Supreme Court of Canada."
"1","Pakistan and India in talks to avert nuclear 'havoc' (AFP)","AFP - Pakistan and India held talks to hammer out an agreement on giving advance warning of ballistic missile tests and other steps to avert any accidental launch of nuclear weapons."
"1","Democrat Slams Kerry on Hispanic Outreach (AP)","AP - A Democrat whose organization spent about  #36;6 million to get out the Hispanic vote criticized John Kerry's campaign effort Wednesday and said Democrats risk becoming a permanent minority if they don't do a better job."
