"1","Martin set for one-day visit to Haiti","When Prime Minister Paul Martin travels to Haiti on Sunday, his arrival is expected to be welcomed by a rare gathering leaders from opposite ends of the island nation #39;s political spectrum."
"2","Geiger: No evidence to back accusations","COLUMBUS, Ohio -- In the wake of Maurice Clarett #39;s accusations of impropriety within the Ohio State football program, Buckeyes coach Jim Tressel and athletic director Andy Geiger defended the program Tuesday."
"1","Victorious on Gun Ban, NRA Looks Toward Elections (Reuters)","Reuters - With its battle to kill the\decade-long U.S. ban on assault weapons won, the National Rifle\Association is now setting its sights on the Nov. 2\presidential and congressional elections."
"2","Playing with poise","With the exception of some late-game trash-talking between the Boston bench and some boisterous New York fans at Madison Square Garden, the Celtics handled their first win of the season with considerable restraint. There were high-fives and hugs, but nothing over the top despite a 34-point rout of the Knicks Saturday night."
"2","Kezman Vows to Hit the Goal Trail","Mateja Kezman believes he can go on a goalscoring spree after finally opening his account for Chelsea. The former PSV Eindhoven striker scored the matchwinner in the 57th minute "
"1","Palestinians ask Israel to withdraw before election","Palestinian officials are urging Israel to curb military operations as they begin to register candidates to run in an election to replace Yasser Arafat as Palestinian Authority president."
"2","Billups excited to be going back to Denver","His game hasnt tapered off at all coming off his MVP performance in the NBA Finals. After three games, he averaged 20 points, 7 assists and 6 rebounds and was leading "
"1","POTA repeal smacks of votebank politics: BJP","For the BJP, the repeal of POTA is a brazen attempt at practising votebank politics at the cost of national interest. The party has decided to highlight the  quot;dangerous quot; consequences that could entail the UPA "
"2","Eagles' McDougle Has Irregular Heartbeat (AP)","AP - Philadelphia defensive end Jerome McDougle missed practice Friday because of an irregular heartbeat and was doubtful for the Eagles' game this weekend against Cleveland."
"1","Pitcairn Sex Abuse Trial Judge  #39;Biased #39;","Defence lawyers for seven descendants of the 18th-century Bounty mutineers accused of sexual assault on remote Pitcairn Island moved to halt the trials of the men today, claiming judicial bias."
"2","NL Wrap: Cubs Earn 10th-Inning Win in Pittsburgh (Reuters)","Reuters - Corey Patterson scampered home\following Salomon Torres's wild pitch in the first extra inning\to give the playoff-hopeful Chicago Cubs a 5-4 win over the\host Pittsburgh Pirates in the National League Tuesday."
"2","Improper words?","Yet another obscenity controversy. After winning for the fifth time at Talladega, Ala., Sunday, NASCAR driver Dale Earnhardt Jr. said in an interview that his victory  quot;don #39;t mean s- right now."
"1","Landslides, Flooding Plague South Asia","A rickshaw puller transports passengers as others wade through knee-deep floodwater in Tarun Nagar area of Gauhati, in the northeastern Indian state of Assam, Saturday, Oct. 9, 2004."
"1","Mission Still Not Accomplished","With U.S. control imperiled in Iraq, the military vows to oust the\insurgents from their havens. Here's what it will take"
"1","Nobel Prize Winner for Physics to Be Named","STOCKHOLM, Sweden - The Nobel Prize in physics is like a scientific riddle: speculation about who could win equals the sheer complexity of the work examined for the coveted award.    This year's choice, which is to be announced Tuesday by the Royal Swedish Academy of Sciences, could be involved in the search for dark matter or nanotubes..."
"1","Major US allies rejects UN secretary-general #39;s claim that Iraq war &lt;b&gt;...&lt;/b&gt;","US allies Britain and Australia on Thursday rejected a claim by UN Secretary-General Kofi Annan that the war in Iraq was  #39; #39;illegal #39; #39; because "
"2","Dolphins' Bowens to Miss Opener Vs. Titans (AP)","AP - Miami Dolphins defensive tackle Tim Bowens will miss Sunday's opener against Tennessee because of a back injury."
"2","Controversy boo-ils over","For 10 minutes, the crowd booed and whistled. American Paul Hamm waited to start. A week #39;s worth of controversy in gymnastics boiled over into the crowd last night during an evening in which "
"1","UN nuclear watchdog hails Tripoli","UN inspectors praise Libya for its co-operation in revealing details of its dismantled atomic weapons programme."
"2","Finnish line: They don #39;t feel pressure","The focus here the last couple of days has been on the health of Canada goalie Martin Brodeur and whether his jammed left wrist would "
"1","Post-Kyoto climate talks end on a low","UN talks on climate change have ended with few steps forward after the United States, oil producers and developing giants slammed the brakes on the European "
"2","Diaz Ends the Year on a Strong Note (AP)","AP - Now that Laura Diaz is starting to see progress, the LPGA Tour season is about to end. But at least she gets one more week, which is all she wanted."
"2","Henman back in form","LAST week, Tim Henman had blood tests that revealed a magnesium deficiency after defeat in Madrid. Yesterday, however, the British No 1 looked fully recovered with a 6-3, 6-4 victory over "
"1","At least three Palestinians dead as US vetoes UN resolution","At least three Palestinians were killed and others were wounded early Wednesday as Israeli tanks shelled houses in the northern Gaza Strip."
"2","Boilers cough it up (again), lose big game (again)","WEST LAFAYETTE - And so here they came again, clattering out of the glistening white light. The victors, boys and girls, or perhaps the Victors."
"2","We can #39;t place much stock in Bonds #39; credibility","Barry Bonds, the fastidious health and fitness expert, would have us believe he accepted a tube of mystery goo from his personal trainer, followed the instructions, massaged the potion into his skin and didn #39;t know he was using illegal steroids."
"1","UN Staff Depart Western Afghan City","13 September 2004 -- Aid workers were leaving Afghanistan #39;s western city of Herat today after bloody clashes in recent days sparked by the dismissal of a powerful local governor."
"1","S.Africa Says No Extradition Request for Thatcher"," CAPE TOWN (Reuters) - South Africa has not received an  official request from Equatorial Guinea for the extradition of  Mark Thatcher, who is suspected of involvement in a coup bid in  the oil-rich country, officials said on Friday."
"1","Johnny Ramone loses cancer fight","Johnny Ramone, guitarist in seminal band The Ramones, dies of cancer at the age of 55."
"2","NFL Wrap-Manning Near Record as Colts Beat Texans"," NEW YORK (Reuters) - Peyton Manning continued to close in  on the NFL record for single season touchdown passes on Sunday,  firing two TD strikes as the Indianapolis Colts eased past the  Houston Texans 23-14 to clinch the division title."
"1","Hamas urges PA election boycott","Militant group Hamas urges its supporters to boycott the election of a new Palestinian Authority president."
"1","Kerry Makes 'Non-Political' Florida Visit (AP)","AP - Presidential candidate John Kerry may have won a few votes during his tour of neighborhoods devastated by Hurricane Charley, but he said  #151; as any politician must  #151; that strengthening support in a battleground state was not the reason for his visit."
"2","Athletics Rally to Beat Devil Rays 8-7 (AP)","AP - Erubiel Durazo hit a two-run homer, Eric Chavez also connected and the Oakland Athletics rallied from a four-run deficit to beat the Tampa Bay Devil Rays 8-7 Friday night."
"1","Sudan, West in War of Words Over Genocide Charge"," NAIROBI (Reuters) - Sudan and Western powers plunged into a  war of words over Darfur on Friday, with Khartoum countering  U.S. charges of genocide by saying Washington was playing  electoral politics with a humanitarian crisis."
"2","Monday Night a Crucial Game for Both Teams (AP)","AP - The Green Bay Packers and Tennessee Titans insist Monday night's matchup between desperate, disappointing 1-3 teams has lost none of its luster."
"1","Jeanne claims 250 lives in Haiti","AT least 250 people died in massive floods across northern Haiti after Tropical Storm Jeanne hit the crushingly poor Caribbean nation over the weekend, a UN spokesman said today."
"1","Bush meets with allies on N Korea at APEC","US President George W Bush and Chinese President Hu Jintao have agreed to push for a diplomatic end to the crisis over North Korea #39;s nuclear programs."
"2","Goosen Overtakes Woods at the End","A clutch shot and flawless performance by US Open champion Retief Goosen. A rare collapse by Tiger Woods. In a fitting end to the PGA Tour season, the unflappable Goosen closed with a 6-under-par 64 to win "
"1","Maoist blockade of Kathmandu continues","Bombs have exploded in Nepal #39;s capital Kathmandu in the third day of a Maoist rebel blockade which is choking the passage of supplies to the city. "
"2","Ray McNulty: Gators suffer crushing blow","This is where the Florida Gators were supposed to prove that they #39;ve turned the corner and, for the first time in the post-Spurrier era, were ready to make their first real run at a Southeastern Conference title."
"2","Ntini sparks Indian slump","India collapsed on the final morning of the First Test in Kanpur but the game was certain to end in a draw. Resuming on 401 for four, the home side were bowled out for 466 to give South Africa a first innings lead of 44."
"2","Patriots Begin Title Defense with Narrow Win Over Colts (Reuters)","Reuters - The New England Patriots began their\quest for successive Super Bowl titles with a tight 27-24 win\over the Indianapolis Colts in the opening game of the NFL\season in Foxboro Thursday."
"2","Woodgate: A dream come true","The England international completed his 13.4million move from Newcastle to the Spanish giants on Friday and was officially unveiled to the media on Saturday afternoon."
"2","CORRECTED - Sun City course leaves players guessing","In SUN CITY item, please read in second para... quot;with a \$1.2 million first prize etc etc... quot; instead of... quot;with a \$2 million first prize... quot; (correcting first prize). By Craig Ray. SUN CITY, South Africa, Dec "
"2","Hopkins KOs De La Hoya","There was no dancing around by the challenger this time, no late rallies to steal rounds and -- most significant for the undisputed middleweight champion of the world -- no upset."
"2","Neumann wins first LPGA title in 6 years","Neumann, the 1988 US Women #39;s Open champion, closed with a final-round 68 for a 15-under 273 total, for her first win since the Chick-fil-A Charity Championship in 1998."
"2","Myskina Issues Ultimatum Over Sharapova (AP)","AP - French Open champion Anastasia Myskina will quit Russia's Fed Cup team if Maria Sharapova joins the squad next year, saying she doesn't like the Wimbledon champion's father."
"2","NBA Sets First-Week Attendance Record (AP)","AP - A record 17 home-opener sellouts brought NBA attendance to 95 percent capacity for the first week of the season."
"1","Four Ex-Gurkhas Killed in Baghdad","Four former Gurkhas working for a London-based security firm were killed in an attack in Baghdad, the Foreign Office said today. The attack, in which around 15 other "
"1","Car bombs strike in Baghdad, killing 11; Rumsfeld warns violence &lt;b&gt;...&lt;/b&gt;","Car bombers struck twice in rapid succession in the capital Sunday, killing at least 11 people including an American soldier, as US Defence Secretary Donald Rumsfeld warned that violence may increase before the January election."
"2","UNH topples Saints","Former Reading High star Sean Collins scored two goals and had an assist to lead the 10th-ranked University of New Hampshire past St. Lawrence, 4-2, in the championship game of the UNH Ice Breaker tournament at the Whittemore Center in Durham, N.H."
"1","Luisita victims #39; remains allowed at dispersal site","Tension at the Hacienda Luisita ebbed Thursday as the remains of three plantation workers who died at the picket line were allowed to be placed at gate one of the plantation, the scene of Tuesdays bloody dispersal."
