"1","Brazilian Police Raid Kroll, Make Arrests","Police raided the Brazilian offices of international security consultant Kroll Inc., seizing evidence and arresting five employees amid allegations Kroll illegally spied in a probe of a bitter corporate dispute."
"3","Nikkei Edges Up Before Machinery Data"," TOKYO (Reuters) - The Nikkei average was up 0.34 percent by  midsession on Thursday as buyers went after companies with  solid earnings prospects such as Furukawa Electric Co. and  Kawasaki Kisen Kaisha Ltd., while the dollar's recovery helped  auto makers."
"2","Former Commissioner Has Heart Surgery (AP)","AP - Former baseball commissioner Bowie Kuhn had open-heart surgery this week."
"2","Agassi downs crowd favourite","TOP seed Andre Agassi cruised into the next round of the ATP Legg Mason Tennis Classic in Washington with a 6-4 6-2 win over fellow American Paul Goldstein. "
"1","Kerry Says Bush Broke Promise on Oil (AP)","AP - Democratic Sen. John Kerry said Wednesday the  #36;50 per barrel price of oil reflects a broken promise of President Bush that will hurt average Americans."
"2","It's tough to trap these tigers","The Patriots' defense is expecting a challenge Sunday from the Cincinnati Bengals, who have scored 85 points in their last two games."
"1","More U.S. Troops to Go to Iraq for Elections"," BAGHDAD (Reuters) - Iraq's president on Wednesday insisted  elections should go ahead next month as planned and the United  States said it would send thousands more soldiers to provide  extra security for the ballot."
"2","Spurrier Spurns Gators For Gamecocks","A report states that Steve Spurrier would take over at the University of South Carolina if Coach Lou Holtz should retire. Spurrier decided to turn down the job at University of Florida after Coach Ron Zoock "
"2","But seriously folks","Being at home isn't what you think in the NFL. Heading into the weekend, 10 teams remain undefeated at home, but we're only talking two or three games. Let the season play out, but don't be surprised if that figure is less than what it was a year ago (four unbeatens at home)."
"1","US downplays Iraq explosives loss","The US is playing down the significance of a UN letter saying almost 350 metric tons of high explosives went missing from an Iraqi base after the war."
"2","Wenger signs again","English champion Arsenal has been boosted by the news that manager Arsene Wenger has signed on until the end of the 2007-2008 season."
"3","PeopleSoft Investors Split Votes on Deal"," PHILADELPHIA/SAN FRANCISCO (Reuters) - Two top stakeholders  in takeover target PeopleSoft Inc., tipped their hands on  Tuesday, with one investment fund saying it will tender its  shares for Oracle Corp.'s \$8.8 billion hostile bid while  another pledged against it."
"3","Is the Food Industry the Problem or the Solution?","Diet trends aren't just for adults anymore. A new obsession of America's food, beverage and restaurant companies is thwarting childhood obesity."
"3","Investor not impressed with Molson dividend for Coors merger &lt;b&gt;...&lt;/b&gt;","MONTREAL (CP) - Molson Inc. may have removed the last obstacle to its proposed merger with Colorado beer maker Adolph Coors Co. on Friday, after it agreed to fork out a premium of \$3."
"3","Oil Prices Rise Toward \$52 a Barrel, Set Another Record High","Oil prices hit record highs again Wednesday, amid continuing concerns about the supply of crude oil. In New York, crude oil for future delivery hit an all-time high of \$51."
"1","Guitarist killer's motive unknown","US police say they still have no idea why a gunman shot and killed guitarist Darrell Abbott and three others at a rock concert."
"3","Judge rejects campaign-finance rules","A federal judge has struck down rules governing campaign fund-raising, concluding that the regulations undermine a 2-year-old campaign finance reform law and allow political activists and candidates to dodge it."
"1","Iraqi government accepts peace deal","The Iraqi government tonight accepted a peace deal brokered by Iraqs top Shiite cleric to end weeks of devastating violence in the holy city of Najaf, State Minister Qassim Dawoud said."
"1","Fischer on Iran: Step by step forward on basis of realism","Brussels, Dec 13, IRNA -- German Foreign Minister Joschka Fischer said Monday that so long Iran #39;s voluntary suspension of enrichment activities continues, the EU commitments also remain valid."
"1","The Politics of Time and Dispossession","Make a commitment to subscribe, donate and/or place all of your book and other product orders from Amazon.com and others through MMN Shopping web-site by clicking here."
"1","First Lady to Hail Bush on His Leadership (AP)","AP - Republican National Convention co-stars Laura Bush and Arnold Schwarzenegger commended President Bush to the country Tuesday for four more years in office, praising him for unflinching leadership in a time of national testing. ""I am so proud of the way George has led our country with strength and conviction"" in the war on terror, the first lady planned to say."
"1","Aid agencies' warning on climate","Climate change threatens to undo the world's attempts to eradicate poverty, a coalition of aid agencies warn."
"3","Global server market continues to grow","Factory revenue in the worldwide server market grew at 6.9 percent year over year to 11.5 billion US dollars in the second quarter of 2004, according to a report released Friday by IDC."
"3","HK delays Link REIT by 3 days (TheDeal.com)","TheDeal.com - The offering, which would be the world's largest this year, is now scheduled to float Dec. 20."
"1","Brazil Raids Kroll Offices in Spy Probe","Police raided the Brazilian offices of international security consultant Kroll Inc. and arrested five employees Wednesday in an investigation into allegations of illegal spying by Kroll during the company's probe of a nasty corporate dispute."
"3","US: Coke lowers earnings and sales expectations","The Coca-Cola Company is lowering its long-term earning and sales targets. In a statement today (11 November), the company added that continued weak performance in certain key markets was expected in 2005 as operational issues are addressed."
"3","Gold Fields shareholders reject Canadian merger","The management of Gold Fields, the South African gold producer, was dealt a blow on Tuesday after shareholders voted against a proposed reverse takeover of Canadian gold group Iamgold."
"3","Pfizer leaves the arthritis drug on the market despite problems &lt;b&gt;...&lt;/b&gt;","The nation #39;s top arthritis painkiller, Celebrex, raises the risk of major heart problems when taken at high doses, the drug #39;s maker said Friday."
"1","Nawaz, Benazir agree on signing code of ethics","ISLAMABAD: PML-N leader Mian Nawaz Sharif has presented a proposal to PPP-P chairperson, Benazir Bhutto for signing a code of ethics by both the parties for the sake of beginning of new democratic era in the country and the latter has okayed the proposal."
"2","Veteran guard Black bugs opponents","The Connecticut Sun have the  quot;Tasmanian Devil quot; on their side as they enter the WNBA Finals tonight."
"1","Iraqi Unrest May Delay Elections, Officials Warn (Update2)","Elections in Iraq scheduled to take place by Jan. 31 may be postponed because of continued widespread violence or a coordinated boycott by Sunni Muslims, US and Iraqi officials said."
"1","Khokhar in Delhi for new round of dialogue","NEW DELHI, Sept 3: Foreign Secretary Riaz Khokhar arrived here on Friday to set the stage for the first formal talks on the Kashmir dispute between the foreign ministers of India and Pakistan."
"3","Global Markets: European Shares Climb"," LONDON (Reuters) - European stock markets scaled near-2-1/2  year highs on Friday as oil prices held below \$48 a barrel, and  the euro held off from mounting another assault on \$1.30 but  hovered near record highs against the dollar."
"1","U.N.: Peruvians Relying on Food Aid","Tens of thousands of Peruvians are surviving on international food aid after the harshest weather in decades devastated their harvests, the United Nations said Tuesday."
"2","Jimenez takes lead over Ryder Cup pals","Miguel Angel Jimenez shot a 5-under-par 66 Saturday to regain the lead in the European Masters with Ryder Cup teammates Luke Donald and Sergio Garcia a stroke behind."
"1","Omar Abdullah survives assassination bid","SRINAGAR: The head of held Kashmir #39;s main opposition party, Omar Abdullah, survived an assassination bid Sunday for the second time in a month when rebels exploded a bomb a few steps away from him, police said."
"2","Mistakes overshadow offensive production in loss","Looking as if he had just let the family dog run away, Joe Dailey stood in front of glaring camera lights and condemning stares and did his absolute best to try and make sense of it all."
"1","RNC Creates Web Sites to Criticize Kerry (AP)","AP - Republicans have one message for followers of many faiths: Sen. John Kerry is wrong."
"1","New Zealand threatens to ban foreign crews after rise in ship jumpers (AFP)","AFP - A large increase in the number of foreign seamen jumping ship in New Zealand has been blamed on an immigration racket and prompted a government threat to ban overseas fishing crews, according to a report."
"2","Bucs owner ups stake in soccer powerhouse","LONDON Tampa Bay Buccaneers owner Malcolm Glazer has added to his Manchester United holdings for the third straight day, continuing to fuel speculation of a takeover bid."
"2","Staley Questionable, Bettis Probable for Steelers"," PITTSBURGH (Sports Network) - Pittsburgh Steelers running  back Duce Staley is listed as questionable for Sunday's game at  Cincinnati with a hamstring injury."
"1","Rebels begin weapons handover","Residents of Baghdad #39;s Sadr City district slowly began to turn in weapons yesterday, the first step in a process that US and Iraqi officials hope "
"2","Georgia Struggles to Win","No. 3-ranked Georgia rallies from 16 points down behind David Greene's 213 yards and two touchdown passes to beat South Carolina, 20-16, on Saturday night."
"3","Hurricanes can have stormy effect on real estate","SAN FRANCISCO (CBS.MW) -- Just days after Hurricane Charley devastated Charlotte County, Fla., real estate vultures flew through Punta Gorda and other towns, offering cash for ravaged homes, local real estate experts said."
"3","Air France KLM Sees Growth After Strong Quarter","Air France KLM posted stronger than expected second-quarter operating profits on Wednesday and maintained its sights on full-year growth despite the strain on its fuel bill from escalating oil prices."
"1","Atapattu cracks hundred to lead Sri Lanka to 293-6 (AFP)","AFP - Skipper Marvan Atapattu hit a sparkling hundred to lead Sri Lanka to 293-6 in the last day-night league match against Pakistan at Gaddafi stadium here."
"2","Maryland Wins Exhibition","Travis Garrison scores 20 points, and Maryland overcomes a lackluster first half to beat Bryant College 100-85 in an exhibition game."
"2","No love for Owens","Here #39;s an intriguing Halloween idea for yappy Philadelphia Eagles enigma Terrell Owens. How about dressing up as a humble introverted wide receiver who lets his outstanding skills do all his talking for him "
"2","Against Jets, Pats know they can #39;t let up a minute","The rivalry between the New England Patriots and New York Jets may lack the animosity of the Red Sox-Yankees, but it is nonetheless one of the fiercest in the NFL, dating to its AFL ori- gins."
"3","Disney lawsuit could ripple through Corporate America","Beginning Wednesday, an unusual mix of Hollywood moguls, high-powered corporate directors and legal scholars will train their eyes on a relatively tiny courtroom in Georgetown, Del."
"2","Man Runs Onto Court at Davis Cup Final","Security men struggle with an a spectator, center, who stormed the tennis court during the Davis Cup final match between Spanish Carlos Moya and American Andy Roddick in Seville, Spain, Sunday, Dec. 5, 2004."
"1","House Panel Moves to Limit Floor Access (AP)","AP - A Cabinet member's role in pressing lawmakers to back the Medicare prescription drug law last year prompted the House ethics committee to recommend changing a 200-year-old rule allowing the president's top appointees access to the House floor."
"3","Wall Street to Edge Up as Oil Price Slips"," LONDON (Reuters) - Wall Street was expected to edge higher  at Thursday's opening as oil prices receded from record highs,  easing fears spiraling costs will crimp firms' profits."
"1","New Democratic Leader in Senate Is Atypical Choice","Harry Reid, an unassuming Democrat, Mormon and opponent of abortion who will become the Senate minority leader, is little like the man he will succeed, Tom Daschle."
"1","China Mine Blast Kills at Least 56, 100 Missing","A gas explosion in a crowded coal mine in central China has killed at least 56 people and left scores missing, the Xinhua news agency said Thursday."
"2","Falcons Coordinator Donatell Bounces Back (AP)","AP - After taking the fall in Green Bay, Ed Donatell has gotten right back up with the Atlanta Falcons."
"1","G-8 countries make progress over nuclear tensions with Iran &lt;b&gt;...&lt;/b&gt;","The United States narrowed differences with European allies Friday on how to pressure Iran to renounce the development of nuclear weapons, but it hasn #39;t yet won agreement to haul the country before the UN Security Council, a US official "
"3","Northwest Air Says Cancels New Ticket Fee"," SAN FRANCISCO (Reuters) - Northwest Airlines Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NWAC.O target=/stocks/quickinfo/fullquote""&gt;NWAC.O&lt;/A&gt;  said on Thursday it canceled a new fee it charged travel  agencies for a round-trip domestic ticket booked through global  distribution systems, effective immediately."
"2","Sports Fund Denies Zingarevich in Bid for Everton","The Fortress Sports Fund, set up to acquire a 40 percent stake in English soccer club Everton for \$36.4 million, said Monday that neither Russian pulp magnate Boris Zingarevich nor his son Anton had invested money in the fund."
"3","Mellon Financial Corp. will acquire private investment firm","PITTSBURGH Mellon Financial Corporation has agreed to acquire The Providence Group Investment Advisory Company, a private investment firm."
"1","Ghana 'coup plotters' await fate","Ghana's authorities are to decide whether to press charges against seven people held over a coup attempt."
"1","Russian Court Rejects Researchers' Appeal (AP)","AP - The Russian Supreme Court on Tuesday rejected an appeal from an arms control researcher who was sentenced to 15 years in prison for treason in what rights advocates have called a politically motivated case."
"3","U.S. Economy Grows at Slower Pace Than Expected","Struggling under the weight of a bloated trade deficit, the U.S. economy grew at a relatively modest 2.8 percent annual rate in the second quarter."
"1","108-Year-Old Man Starts Smoking Again","GREAT FALLS, Mont. - A 108-year-old man has taken up smoking again, encouraged by gifts of cigars from as far away as London..."
"3","Merck faces threat of 10bn actions","Merck, the beleaguered US pharmaceuticals group, could be forced to pay out as much as \$18bn (9.7bn) over 10 years as a result of lawsuits linked to Vioxx, its controversial arthritis drug."
"1","Iraqi group 'killed Macedonians'","The militant 'Islamic Army in Iraq' says it has killed two Macedonian hostages it calls 'US spies'."
"1","Aid workers abducted in brazen raid","BAGHDAD - Gunmen abducted two Italian aid workers and two Iraqis in central Baghdad yesterday in a brazen attack that will alarm foreigners who are already on edge from widespread kidnappings."
"2","Stanford rolls to 43-3 football win","Stanford, Calif.----Stanford took advantage of some size mismatches in the first half and then scored touchdowns on its first three second-half possessions en route to a 43-3 victory over San Jose State in the season-opening football game for both teams."
"1","2 Italian Women Kidnapped in Iraq","An Italian aid organization in Iraq says two Italian women working for the group have been kidnapped. Witnesses say gunmen stormed the central Baghdad offices of the Italian organization, Bridge to Baghdad "
"2","Indians Sign Closer Wickman for One Year (AP)","AP - Free agent closer Bob Wickman agreed to a  #36;2.75 million, one-year deal Wednesday and returned to the Cleveland Indians, whose shaky bullpen without him early last season cost them any chance of winning the AL Central."
"2","Sharapova #39;s heart not in Open","With thoughts of those killed by captors in her native Russia, the Wimbledon champion says it  quot;just shows that my loss is a little thing."
"3","Toshiba Sues Hynix for Patent Infringement","In the latest squabble over patents between Japanese and South Korean electronics giants, Toshiba has sued Hynix Semiconductor #39;s Japan and US units, alleging patent infringement in flash-memory "
"2","Glazer increases stake in United to 25 percent","Tampa Bay Buccaneers owner Malcolm Glazer increased his stake in Manchester United to 25.5 percent Friday as he pursues a possible takeover of the world #39;s richest soccer club."
"2","Glazer increases stake in Man Utd","The US sports tycoon, Malcolm Glazer, has raised his stake in Manchester United from around 19 to a little over 25. The purchase is not necessarily a prelude to a bid for overall control of the club bid according to one of his associates."
"1","Mandelson attacks gay row commissioner","The crisis over claims by Italy #39;s incoming EU Justice and Home Affairs commissioner that homosexuality is  quot;a sin quot; deepened yesterday, as his future colleague, Peter Mandelson, described the remarks as  quot;unwise quot;."
"3","Gabriel Resources to raise \$24.75 million in private placement","TORONTO (CP) - Gabriel Resources Ltd. has signed a deal with Newmont Mining to raise \$24.75 million in a private placement of units to help fund development of its Romanian gold project."
"1","India #39;s Congress win in state helps national clout","India #39;s ruling Congress party, flush with an election win in the state that is the heart of finance and film, will now be better armed to deal with demanding communist allies, newspapers and analysts said on Sunday."
"2","Bengals 16, Dolphins 13","Until the closing minutes, Carson Palmer and AJ Feeley played like rookies, letting a ragged game come down to one play. Chad Johnson made it."
"2","Eagles DT Rayburn in Car Accident"," PHILADELPHIA (Sports Network) - Philadelphia Eagles  defensive tackle Sam Rayburn was involved in a two-car accident  Monday night and sustained minor injuries."
"2","Singh: Golf is  #39;all I know #39;","As a youngster in Fiji, Vijay Singh tried many sports, but golf was the one that captured is imagination and led him on a journey that reached a peak this week when he became the No."
"1","South Korea Warns of Possible North Terrorism (Reuters)","Reuters - North Korea is threatening to use\terrorism against the South, Seoul's intelligence agency said\in a rare public advisory on Monday, and warned South Korean\citizens in China and Southeast Asia to be on their guard."
"2","Lemieux Reigns in Hockey's Shared Memory","Luck is a relative term for Mario Lemieux, who has endured back operations, hip operations, cancer, a premature retirement and a team bankruptcy."
"2","Wrong move, Inzamam","SOUTHAMPTON - Pakistan captain Inzamam-ul-Haq gambled and lost yesterday as the West Indies thrashed his team by seven wickets to book their place against England in the Champions Trophy final."
"3","2 plead guilty in bid scheme","Two former underwriters at Zurich American Insurance Co. pleaded guilty yesterday to participating in rigging fake bids in an ongoing investigation into insurance industry practices led by New York Attorney General Eliot Spitzer."
"1","Justice minister set to announce long-awaited Truscott decision (Canadian Press)","Canadian Press - OTTAWA (CP) - On a warm June evening in 1959, two kids rode a bicycle down a lonesome county road in southwestern Ontario."
"3","Update 11: Parmalat #39;s Trustee Sues Bank of America","Parmalat #39;s government-appointed administrator sued Bank of America Corp. on Thursday, alleging that the bank helped executives at the dairy company hide debt and conceal its insolvency from investors."
"3","Outgoing EU Chief Takes Stock","As his term as EU executive head comes to an end, Romano Prodi called the EU #39;s efforts to catch up economically with the United States  quot;a big failure."
"2","Today's schedule","College basketball: Men -- Hofstra at Dartmouth, 7 p.m. Pro basketball: Utah vs. Celtics at the FleetCenter, 7:30 p.m."
"3","Pfizer #39;s Celebrex, Increased Heart Risk Linked","A woman walks past the Pfizer headquarters in New York. The pharmaceutical giant warned of an increased risk of heart attack for its drug Celebrex."
"3","Siemens buys BBC technology for 150m","Siemens have landed a ten-year deal to provide IT services to the BBC in an outsourcing contract, worth about 200m a year. The German technology group has been selected as part of a cost-cutting initiative "
"2","USC fires basketball coach Henry Bibby","Henry Bibby was fired as Southern California #39;s basketball coach Monday, just four games into his ninth season. The Trojans, beset by some player dissension, are 2-2."
"1","Moral clarity blurs in Darfur crisis","Talks between Sudan #39;s government and two rebel groups to resolve the nearly two-year battle resume Friday. By Abraham McLaughlin  Staff writer of The Christian Science Monitor."
"1","Lebanon al-Qaeda suspect dies","A suspected al-Qaeda leader arrested in Lebanon last week has died of a heart attack, officials say."
"3","Oracle Buys PeopleSoft for \$10.3 Billion"," SAN FRANCISCO (Reuters) - PeopleSoft Inc. on Monday agreed  to a sweetened \$10.3 billion buyout by rival software maker  Oracle Corp., relenting after a 18-month takeover saga that  included the ouster of PeopleSoft's chief executive."
"3","Valleys rental prices on the rise","For \$690 a month, her family rents a three-bedroom, two-bath house, located close to the middle school her 12-year-old daughter attends."
"1","Jail threat for Gaza settlers","JERUSALEM: Israeli prison authorities have received orders to prepare for the eventual internment of hundreds of settlers opposed to Ariel Sharon #39;s planned withdrawal from the Gaza Strip."
"1","FEAR FOR GUARDS AS SCOTS GO NORTH","BLACK Watch soldiers were on their way to Iraq #39;s worst killing fields last night - and the Scots Guards could follow them. Britain #39;s top general hinted yesterday that UK troops could be based in high-risk areas around Baghdad until well into next year."
"1","Train Accident in Philippines Leaves 10 Dead, 100 Wounded","The number of deaths related to a train derailment yesterday in the Philippines has been increased to ten. 100 people were injured as well."
"3","Genentech Posts 50 Percent Rise in Profit"," NEW YORK (Reuters) - Genentech Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DNA.N target=/stocks/quickinfo/fullquote""&gt;DNA.N&lt;/A&gt; on Wednesday  posted a 50 percent rise in quarterly profit and raised its  full-year earnings forecast on strong sales of its new colon  cancer drug, sending its shares higher in after-hours trading."
"3","Union ratifies new BF Goodrich contract","PITTSBURGH The United Steelworkers of America say about 34-hundred workers at BF Goodrich plants in Indiana and Alabama have approved a new contract."
"3","AT T Cuts Jobs at Call Centers as It Struggles to Regroup","Industry analysts expect close to 10,000 job cuts in the coming weeks so that the workers can be removed from AT T's books by the end of the year."
"3","OPEC President Says Politics Pushing Oil Prices Higher","The president of the Organization of Petroleum Exporting Countries, Purnomo Yusgiantoro, said global political uncertainties and concerns likely account for US\$10 to \$15 per barrel, or up to one third, of current world oil prices."
"2","Buckeyes Dash Wolverines' Outright Title Hopes","Quarterback Troy Smith ran for 145 yards as the Buckeyes upset the Wolverines, who might have also lost a return visit to the Rose Bowl."
"3","Software enables nurses to bid for extra shifts","AYER -- Registered nurses at Nashoba Valley Medical Center are doing what few of their counterparts anywhere can do: logging on to their computers and bidding on working shifts that have openings."
"3","Lone Star Stays Strong","The steakhouse operator posts a 23 rise in net income, despite high beef costs."
"1","Members of Saddam #39;s regime to face trial next week, Allawi says","In a surprise announcement Tuesday, Iraq #39;s interim Prime Minister Iyad Allawi promised that former officials in Saddam Hussein #39;s regime will go on trial next week, before elections scheduled for January."
"2","Swing and Miss for D.C.","The question of whether baseball will now jerk its franchise out of Washington is a mere foregone conclusion. Why would baseball come here? We have pulled a bait-and-switch on the sport."
"3","US Air Pilots to Resume Giveback Talks"," WASHINGTON (Reuters) - Negotiations on \$295 million in  concessions between US Airways Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UAIR.O target=/stocks/quickinfo/fullquote""&gt;UAIR.O&lt;/A&gt; and its  pilots union appeared back on track on Saturday although time  was running dangerously short for the carrier to strike a deal  with labor groups to avoid its second bankruptcy filing in two  years."
"1","Car bomb targeting Chechen security force injures 15?(updated PM5 &lt;b&gt;...&lt;/b&gt;","A car bomb exploded outside the Chechen capital #39;s main hospital Sunday, wounding 15 people in an attack apparently targeting members of a security force headed by the son of Chechnya #39;s slain Kremlin-backed president, emergency officials said."
"3","SunTrust Axes 3 Finance Execs, to Restate"," NEW YORK (Reuters) - SunTrust Banks Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=STI.N target=/stocks/quickinfo/fullquote""&gt;STI.N&lt;/A&gt;, the No. 7  U.S. bank, on Wednesday said it fired three finance executives,  including its chief credit officer, after finding ""numerous  errors"" in how much to set aside for bad loans."
"3","A Windfall for a Student Loan Program","The student loan industry is collecting a record amount of the old subsidies Congress thought it had retired."
"1","Minister handcuffed to fathers protester","Margaret Hodge, the children #39;s minister, was handcuffed to a Fathers 4 Justice protester yesterday as she gave the keynote speech at a Law Society conference."
"1","Run-off vote produces two Romanian presidents","The Romanian presidential election was too close to call last night as both candidates declared themselves the victor after a run-off ballot produced a statistical dead heat."
"3","Oil Holds Near \$47"," LONDON (Reuters) - Oil prices hovered below \$47 a barrel on  Wednesday, awaiting U.S. data that was expected to show a big  drop in fuel stocks after Hurricane Ivan disrupted operations."
"3","U.S. Growth Under Forecast in 3rd Quarter"," WASHINGTON (Reuters) - The U.S. economy expanded at a 3.7  percent annual rate in the third quarter, below expectations  but still bolstered by healthy consumer spending that was  accompanied by the lowest inflation in decades, the Commerce  Department said on Friday."
"2","NBA: Denver 94, Minnesota 92 (OT)","Denver #39;s Earl Boykins scored with six seconds left in overtime and the Nuggets beat the Minnesota Timberwolves 94-92 Thursday."
"3","New Zealand Finance Minister apologises for interest rate hike &lt;b&gt;...&lt;/b&gt;","WELLINGTON : Finance Minister Michael Cullen apologised Wednesday for saying that the Reserve Bank had hiked it #39;s key interest rate."
"1","Blowing the Whistle Can Bring Big Bucks (AP)","AP - Crime may not pay, but blowing the whistle on companies that swindle the government sure can. Jim Alderson got  #36;20 million in one settlement and split  #36;100 million with another whistleblower in a related case, both involving Medicare fraud by the nation's largest for-profit hospital chain and a company it acquired."
"3","UPDATE 3-Vivendi raises 2004 forecast after strong quarter","France #39;s largest media company, Vivendi Universal (EAUG.PA: Quote, Profile, Research) , raised its 2004 earnings forecast as it reported a 19 percent increase in third-quarter underlying operating profit, buoyed by a rebound in "
"3","SocGen profit beats forecast Reuters, Paris, November 9","French bank Societe Generales third-quarter profit rose a forecast-beating 10 per cent on consumer banking growth, gains in investment banking, and a sharp fall in bad debt provisions, it said on Tuesday."
"2","Clippers 88, Pacers 76","Elton Brand scored 27 points, Bobby Simmons added 20 and the Los Angeles Clippers barely held on to beat the short-handed Indiana Pacers 88-76 on Wednesday night for their fifth straight victory."
"3","Vietnam Airlines in talks to buy four Boeing 7E7s","HANOI (AFP) - Vietnam Airlines said Monday it was in talks with Boeing to buy four super-efficient 7E7 Dreamliner aircraft as part of its ambitious fleet and route expansion program."
"3","Sensei's World (Forbes.com)","Forbes.com - Walk the hilly campus of Soka University of America in Aliso Viejo, Calif. and you enter the fabulous world of the international nonprofit. The three-year-old school has so far put about  #36;300 million into its 103 suburban Orange County acres, and this is still a work in progress. As of this fall, only 400 students will meander among the rich, Romanesque architecture."
"3","It's looking up for Beverly biotech firm","So what's a dog's life like, anyhow? Scientists at Agencourt Bioscience Corp. in Beverly know. The biotech company helped to sequence the genetic coding that makes a dog a dog. Last month, the data was added to several public databases, making it available to biomedical and veterinary researchers around the world."
"2","Owens #39; comments weren #39;t necessary"," quot;You have a guy like Ray Lewis, who, I mean, I thought pretty much he was my friend. I mean, this is a guy, you know, double-murder case, he could have been in jail."
"3","Tech Stocks Gain on Oil Price, PeopleSoft"," NEW YORK (Reuters) -  U.S. stocks rose late on Friday  morning in a broad-based advance as oil prices eased and shares  of software company PeopleSoft Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt; gave a boost to  the tech-dominated Nasdaq."
"2","It May Not Be Red Sox-Yankees, but Ryder Cup Rivalry Is Real","The 35th Ryder Cup begins Friday, when the United States faces Europe at Oakland Hills Country Club."
"2","DUI Case Leaves Hole in Redskins #39; Secondary","A day after skipping practice following his arrest on a drunken-driving charge, the Washington Redskins #39; rookie safety Sean Taylor was granted an excused absence yesterday, and the team told him to stay away until Monday."
"3","Oracle finally takes 60 of PeopleSoft shares","WASHINGTON, NOV 20 : After a bitter 18-month battle Oracle Corporation has succeeded in taking control of more than 60 of outstanding shares of rival business software group PeopleSoft, but obstacles to the hostile takeover remain."
"2","Moss goes through Vikings morning walkthrough","Minnesota Vikings head coach Mike Tice says his star receiver is looking better this week after being limited last week by a strained hamstring."
"2","In name game, Couples fills bill for most fans","CROMWELL, Conn. -- If you're looking for players who are sitting high on the PGA Tour's money list, you won't find them at TPC River Highlands, where the Buick Championship gets under way today. At No. 26, Jerry Kelly (\$1,622,449) is the leading money winner in this week's stop. If you're looking for players who are sitting high on the ..."
"1","UK terror suspect detention law overruled","ISN SECURITY WATCH (17/12/04) - Britains House of Lords ruled yesterday that the indefinite detention of foreign terrorism suspects was incompatible with the Human Rights Act and the European Convention on Human Rights (ECHR), in a decision Human "
"1","Thai PM apologizes for riot  #39;mistakes #39;","BO THONG, THAILAND - Thailand #39;s prime minister has admitted that the army made mistakes dealing with an anti-government demonstration that left dozens of people dead."
"2","Losing Puts Frustrated Parcells in a Foul Mood","Coach Bill Parcells refused to talk about his future in Dallas, a tenure that may be short-lived if the Cowboys' troubles continue."
"2","Real Madrid suffer new shock at Espanyol","Real Madrid suffered their first Liga defeat of the season at Espanyol last night as their season threatens to collapse. David Beckham, captain Raul and Fernando Morientes all started the game on the bench "
"1","North Korean visit to China  quot;positive, encouraging quot;: South Korea","SEOUL : South Korea #39;s foreign minister said Wednesday a visit by North Korea #39;s second-ranking leader to China was  quot;positive and encouraging quot; for a resumption of stalled six-nation talks on Pyongyang #39;s nuclear drive."
