6,"Saab 900"," The Saab 900 is a compact luxury automobile that was produced by Saab Automobile from 1978 until 1998 in two generations. The first generation from 1978 to 1993 is known as the classic; the generation from 1994 to 1998 is known as the new generation (see below).The classic Saab 900 was based on the Saab 99 chassis though with a longer front end to meet U.S. frontal crash regulations."
6,"ALCO Century 855"," The ALCO Century 855 was ALCO's most powerful diesel-electric locomotive and at the time the most powerful diesel locomotive ever built. Powered by a pair of 16 cylinder ALCO 251C diesel engines and rated at 5500 hp (4101 kW) it was ALCO's answer to the EMD DD35 and the GE U50. The C855 rode on four two-axle trucks grouped in pairs linked by span bolsters giving a wheel arrangement of B+B-B+B. The trucks and bolsters were similar to those under UP's earlier turbine locomotives."
1,"RxList"," RxList founded in 1995 by a pharmacist is an online medical resource of US prescription medications providing full prescribing information and patient education."
4,"Twink Twining"," -Howard Earle Twink Twining (May 30 1894 – June 14 1973) nicknamed Doc was a pitcher who played in Major League Baseball but only for one game in his entire career on July 6 1916 with the Cincinnati Reds. Twining was born in Horsham Pennsylvania and died in Lansdale Pennsylvania."
4,"Lucas Liss"," Lucas Liß (born 12 January 1992) is a German cyclist who mostly competed on track. He won a gold and a silver medal at the 2012 European Track Championships.His father Lucjan Lis is a former Polish Olympic cyclist and his coach and manager."
4,"Otto Kelly"," Otto Harvey Kelly (15 May 1880 – 30 July 1946) was an Australian sportsman who represented Western Australia as a first-class cricketer and played for South Melbourne in the Victorian Football League (VFL). Kelly also played with East Fremantle and South Fremantle in the West Australian Football Association (WAFA).The eldest of three brothers in the VFL Kelly participated in 16 of a possible 17 games in the 1902 season."
6,"MS Phocine"," The Phocine is a ferry owned by Dart 3 Ltd and currently in service with Seatruck Ferries."
3,"Svein Finnerud"," Svein Finnerud (born 2 September 1945 in Oslo Norway - died 22 June 2000) was a Norwegian Jazz pianist painter and graphic artist."
4,"Rabah Deghmani"," Rabah Deghmani (born May 10 1975 in Rouïba Algiers Province) is an Algerian footballer who currently plays for WR Bentalha in the Algerian league."
2,"Dungar College"," Dungar College is a Government college in the Bikaner city of Indian state of Rajasthan. Courses are offeered in Science Commerce and Arts."
5,"Jose Emmanuel Carlos"," Jose Emmanuel Lozada Carlos (born December 25 1957) also known as Bobbit Carlos is the former Representative of the First District of Valenzuela City to House of Representatives of the Philippines. He also served as the mayor of the city from 1995-2004 and vice mayor from 1992-1995."
5,"John A. Burroughs Jr."," John Andrew Burroughs Jr. (July 31 1936 in Washington D.C.) was the United States Ambassador to Malawi from 1981–1984 and the United States Ambassador to Uganda from 1988-1991. He was a lineman for the University of Iowa football team before spending over three decades in government service."
6,"Toyota Sprinter Marino"," The Toyota Sprinter Marino is a four-door hardtop version of the Toyota Sprinter sedan produced between 1992 – 1998 (series E100 Corolla) for sale in Japan. The Toyota Corolla Ceres (Japanese: Toyota Corolla Ceres) is a slightly restyled version of the Sprinter Marino as was common practice by Japanese automakers in the 1980s and 1990s. The Corolla Ceres is named after Ceres in Roman mythology and the Marino is named for Marino Italy."
5,"Ayman Hazza' al-Majali"," Ayman Hazza' al-Majali (Arabic: أيمن هزاع المجالي) is the former Deputy Prime Minister of the Hashemite Kingdom of Jordan. He is the son of Jordan's late Premier Hazza' al-Majali. As a Member of Jordan's House of Representatives he also headed the parliament's Lower House Finance Committee."
5,"Bryan Simonaire"," Bryan W. Simonaire (born September 6 1963) is a Maryland State Senator representing District 31 which encompasses much of northern Anne Arundel County's Baltimore suburbs."
6,"SMS Cöln (1916)"," SMS Cöln was a light cruiser in the German Kaiserliche Marine the second to bear this name after her predecessor SMS Cöln had been lost in the Battle of Heligoland Bight. Cöln first of her class was launched on 5 October 1916 at Blohm & Voss in Hamburg and completed over a year later in January 1918. She and her sister Dresden were the last two light cruisers built by the Kaiserliche Marine; eight of her sisters were scrapped before they could be completed."
6,"Joplin Tundra"," The Joplin Tundra is a family of Canadian high-wing strut-braced pusher configuration ultralight aircraft that was originally produced by Back Forty Developments of Campbellford Ontario Canada and later by Joplin Light Aircraft of Joplin Missouri and Laron Aviation of Borger Texas for amateur construction. The aircraft is out of production."
5,"R. Michael Young"," R. Michael Young is a Republican member of the Indiana Senate representing the 35th District since his appointment in December 2000.One of 20 Indiana State Senators who according to the Indianapolis Star Newspaper unfairly targeted the specialty license plates of the Indiana Youth Group resulting in not only the Indiana Youth Group having their specialty plates revoked but also those of 4-H and The Greenway Foundation."
1,"United Plankton Pictures"," United Plankton Pictures Inc. is an American television and film production company founded in 1998 by Stephen Hillenburg. Its headquarters is located in Los Angeles California. Its production includes the animated television series SpongeBob SquarePants in association with Nickelodeon Animation Studios."
2,"Charter Oak State College"," Charter Oak State College (often referred to as COSC) is a public liberal arts college in New Britain Connecticut. The college was founded in 1973 by the Connecticut Legislature and offers associate and baccalaureate degrees."
5,"Guido di Tella"," Guido di Tella (June 12 1931 – December 31 2001) was an Argentine businessman academic and diplomat who served as Minister of Foreign Relations between 1991 and 1999."
2,"Algonquin College"," Algonquin College of Applied Arts and Technology is a publicly funded English-language college and member of Polytechnics Canada located in Ottawa Ontario Canada. The college serves the National Capital Region and the outlying areas of Eastern Ontario Western Quebec and Upstate New York. The college has three campuses; a primary campus located in Ottawa Ontario and secondary campuses located in Perth Ontario and Pembroke Ontario."
5,"Clarence Dietz"," Clarence E. Dietz (1919 – 1993) was a former Republican member of the Pennsylvania House of Representatives. He was born in 1919 to Clarence and Mary Elizabeth Dietz.He died in 1993 at his Bedford County home after a short illness."
4,"Vitaliy Vernydub"," Vitaliy Vernydub (born 17 October 1987 in Ukraine Soviet Union) is a professional Ukrainian football defender who plays for Zorya Luhansk in the Ukrainian Premier League. He is a son of Yuriy Vernydub."
5,"Daniel Tse"," Daniel TSE Chi-wai GBS CBE JP (born 1934 Macau) is the chair of the University Council of the University of Macau. He was also the member of the Executive Council and Legislative Council of Hong Kong."
2,"Blue Mountain Academy"," Blue Mountain Academy (BMA) is a Seventh-day Adventist Christian boarding high school located in Tilden Township PA. It is located at the foot of the Blue Mountain Range."
4,"Dennis Kearns"," Dennis McAleer Kearns (born September 27 1945) is a retired professional ice hockey defenceman who spent his entire career with the Vancouver Canucks of the National Hockey League."
3,"Ghulam Mustafa Tabassum"," Ghulam Mustafa Tabassum (4 August 1899 – 1978) was a noted 20th-century poet in three languages: Urdu Punjabi and Persian. Tabassum (or Tabussum) was the pen name by which he was universally known.He is best known for his many poems written for children as the creator of the Tot Batot character and as the translator of many poetical works from Urdu and Persian into Punjabi."
1,"SlimWare Utilities"," SlimWare Utilities is an American information technologies company that produces cleaning and optimization programs for an international market. The Web of Trust website lists Slimware's benchmark product DriverUpdate as receiving 14 out of 20 negative reviews.(despite an overall positive rating being listed there.) Slimware products claim to center on using crowdsourced feedback to generate real time reviews and evaluations of other programs."
4,"Noel Tutangata"," Noel Tutangata (born 27 April 1975) in the Cook Islands is a footballer who plays as a Midfielder. He currently plays for Takuvaine in the Cook Islands Round Cup and the Cook Islands national football team."
2,"Oberlin University"," Oberlin University (桜美林大学 Ōbirin daigaku) is a private university in Machida Tokyo Japan. The university's name was derived from that of pastor and philanthropist J. F. Oberlin and the name also shows the university's historical ties with Oberlin College in Oberlin Ohio which the university's founders attended."
2,"Fulton City School District"," Fulton City School District is a school district in Fulton New York United States. The current superintendent is Mr. William Lynch.The district operates six schools: G. Ray Bodley High School Fulton Junior High Fairgrieve Elementary Granby Elementary Lanigan Elementary and Volney Elementary."
1,"RBC Records"," RBC Records is an online independent record label and Management company founded by partners Ben Grossi and Brian Shafton. It provides artists and independent labels with a full-service Virtual Label alternative to signing with a major label. RBC provides distribution sales marketing online publicity radio promotion video promotion product management and creative-services consulting to artists and management."
3,"Frank McComb"," Frank McComb (born July 15 1970 Cleveland Ohio U.S.) is a soul singer and keyboardist. Often compared to Donny Hathaway and Stevie Wonder McComb has collaborated with many renowned recording artists including Prince Chaka Khan Teddy Pendergrass Gerald Levert and Teena Marie."
1,"Oakleaf Brewery"," Oakleaf is a brewery founded in 2000 in Gosport Hampshire England. It brews cask ales."
6,"Sibal (car)"," The Sibal car Since August 1955 May 1963 the first car produced in South Korea. The word Sibal (시발 始發) means 'inception' or 'beginning'.The Sibal is the inventor and automotive car Choi Mu-seong Choi Hae-seong and Choi Soon-seong silent brothers NET sex 3 1955 Comet on October 10 anniversary of the Liberation Party to encourage domestic industry fairs when the best goods and activities organized by the exhibition open to the public while President's award."
4,"Les Wilson (field hockey)"," Ernest Leslie Les Wilson (born February 14 1952 in Wanganui) is a former field hockey goalkeeper from New Zealand who was a member of the national team that won the golden medal at the 1976 Summer Olympics in Montreal."
6,"Iranian frigate Sahand"," Iranian frigate Sahand (in Persian سهند) a British-made Vosper Mark V class frigate (also known as Alvand class frigate) was commissioned as part of a four-ship order. The ship was originally called Faramarz named after a character in Ferdosi's Shahnameh. However after the 1979 Islamic Revolution it was renamed Sahand after the Sahand volcano.The Iranian Navy ship was sunk in Operation Praying Mantis on 18 April 1988."
3,"Umayalpuram K. Narayanaswamy"," Umayalpuram K. Narayanaswamy (1929–1997 India) was a Carnatic classical percussionist. A recipient of the Sangeet Natak Akademi and Kalaimamani awards Narayanaswamy accompanied renowned musicians like M. S. Subbulakshmi S. Rajam and Guruvayur Dorai. He established his mark playing the ghatam with such dexterity and beauty in phrasing."
5,"Gerald Neal"," Gerald Neal is a Democratic Party member of the Kentucky Senate representing District 33 since 1988."
4,"Ashleigh Brennan"," Ashleigh Jade Brennan (born 18 January 1991) is an Australian former gymnast who was on the Australia Gymnastics Artistic Women's National Team. She participated in the 2008 Summer Olympics finishing sixth in the team event. She won a pair of team gold medals in the Commonwealth Games at the 2006 and 2010 Games. She won a silver medal at the Commonwealth Games in 2006 and a bronze in 2010. She was selected to represent Australia at the 2012 Summer Olympics."
4,"Bianca Perie"," Bianca Perie (born 1 June 1990) is a female hammer thrower from Romania. Her personal best throw is 69.59 metres achieved in March 2008 in Bucharest.As a junior she was dominant in her field. She won gold medals at the 2005 World Youth Championships the 2006 World Junior Championships the 2007 World Youth Championships the 2007 European Junior Championships and the 2008 World Junior Championships."
1,"Segerstrom"," C J Segerstrom & Sons is a family business incorporated as a major real estate company in Orange County (along with the Irvine Company and the O'Neill family) especially in the city of Costa Mesa. Swedish immigrant Carl Segerstrom started out by buying a large lima bean farm in 1900. In 1967 construction began on the jewel in their crown South Coast Plaza."
5,"Clarence D. Bell"," Clarence D. Bell is a former Republican member of the Pennsylvania State Senate. He also served as a member of the Pennsylvania House of Representatives from 1955 to 1960. At his death in 2002 Bell was the longest-serving public official in Pennsylvania and remains the longest serving official in Pennsylvania history with a record 48 years in office."
2,"Aquinas College (Tennessee)"," Aquinas College is a Roman Catholic institution of higher learning located in Nashville Tennessee named in honor of St. Thomas Aquinas.Aquinas College was founded  by the Dominican Order in 1928 as St. Cecilia Normal School as a school for religious sisters located at the St. Cecilia Motherhouse. In 1961 the school moved away from the Motherhouse opened to the public and became Aquinas Junior College."
4,"Derek Lane"," Derek Mark Lane (born 7 October 1974) is a former English cricketer. Lane was a right-handed batsman who bowled right-arm fast-medium. He was born in Wakefield Yorkshire.Lane made his debut for Hertfordshire in the 1998 Minor Counties Championship against Buckinghamshire. Lane played 2 further matches for Hertfordshire in 1998 against Norfolk and Staffordshire. The following season he made 2 List A appearances for Hertfordshire."
2,"Columbine High School"," Columbine High School or CHS is a high school in unincorporated Jefferson County Colorado United States."
5,"Dan Carter (politician)"," Dan Carter is a politician from Connecticut. A Republican he was elected to his first term in the Connecticut House of Representatives in November 2010 representing the state’s second district in Bethel Danbury and Redding."
5,"Sanjeet Chand Maharaj"," Sanjeet Chand Maharaj (1954 – 29 August 2012) was a Fijian politician of Indian descent. In the House of Representatives he represents the Viti Levu East Maritime Indian Communal Constituency one of 19 reserved for Indo-Fijians which he held for the Fiji Labour Party (FLP) in the parliamentary elections of 2001 with more than 66 percent of the vote and the elections of 2006 with more than 78 percent of the votes.Maharaj's victory came on his second attempt to win election to Parliament."
2,"Suzhou High School"," Suzhou High School officially the Suzhou High School of Jiangsu Province (simplified Chinese: 江苏省苏州中学; traditional Chinese: 江蘇省蘇州中學; pinyin: Jiāngsū shěng Sūzhōu zhōngxué) is a Chinese public high school of one-millennium rich history located in Suzhou Jiangsu. Dating back to 1035 the Northern Song politician and writer Fan Zhongyan founded the predecessor of Suzhou High school Suzhou Prefecture School (苏州府学)."
6,"Paulhan biplane"," The Paulhan biplane was a French experimental aircraft designed in 1910 by the successful aviator Louis Paulhan in collaboration with Henri Fabre. The prototype became the second aircraft bought by the British War Office: two further examples differing in constructional detail were built."
5,"Rodolphe Boudreau"," Rodolphe Boudreau CMG (September 19 1865 – 1923) was a Canadian civil servant. He was the Clerk of the Privy Council the senior civil servant in the government and the Secretary to the Canadian Cabinet from 1907 to 1923.Born in St. Gregoire Quebec the son of J. B. Boudreau and Sarah Fortier Boudreau was educated at Nicolet College and Laval University. He entered the civil service in 1896 and was Private Secretary to Wilfrid Laurier from 1889 to 1907."
2,"Shivalik Public School Mohali"," Shivalik Public School is an English-medium co-educational residential-cum-day school affiliated to the Central Board of Secondary Education (CBSE). The school established in 1972 is located in phase-6 (sector-59) SAS Nagar Mohali India and has three other subsidiaries in Chandigarh Patiala and Nawan Shahar."
3,"MG! The Visionary"," MG! The Visionary (shortly known simply as Visionary) is an underground hip hop artist who was a member of New Life Crew known from 1993-1996 as Third Nail Productions (or 3NP!) considered by many to be a founding member of the Christian hip hop community. He was the mind behind the original concept and inception of Uprok Records a hip-hop division of Seattle based Tooth and Nail Records."
4,"Ben Woollaston"," Ben Woollaston (born 14 May 1987) is an English professional snooker player from Leicester."
1,"M/C Partners"," M/C Partners is a private equity firm focused on growth equity investments in emerging companies in the media and communications industries. M/C invests in early mid and late stage companies as well as turnarounds and buyouts in its sectors of focus. The firm was formerly known as Media Communications Partners.The firm which is based in Boston Massachusetts was founded in 1986 as a spinout from pioneering venture capital firm TA Associates."
3,"Sigrid Undset"," Sigrid Undset (20 May 1882 – 10 June 1949) was a Norwegian novelist who was awarded the Nobel Prize for Literature in 1928.Undset was born in Kalundborg Denmark but her family moved to Norway when she was two years old. In 1924 she converted to Roman Catholicism."
5,"Gonzalo Fernández (Uruguayan politician)"," Gonzalo Daniel Fernández Domínguez (born March 21 1952) is a Uruguayan politician and former Foreign Minister of Uruguay having been appointed in March 2008. Subsequently he was Defense Minister until March 1 2010."
1,"General Production Recordings"," General Production Recordings (known as simply GPR) is an electronic music independent label founded in 1989 in England. The label helped establish artists such as Beaumont Hannant Mark Broom The Black Dog Plaid and Luke Slater.The label's first recordings were released in 1991. Over 120 releases followed culminating in a compilation released in 1997. After many years dormant GPR resurfaced in 2009 with the promise of releases from both new and existing artists."
6,"HMS Brilliant (1891)"," HMS Brilliant was an Apollo class cruiser of the British Royal Navy which served from 1893 to 1918 in various colonial posts and off the British Isles as a hastily converted minelayer during the First World War."
3,"Jeff van Dyck"," Jeff van Dyck (known as Jeff Dyck in his early years) is a Canadian/Australian video game music composer."
2,"Tampere University of Applied Sciences"," Tampere University of Applied Sciences (Finnish: Tampereen ammattikorkeakoulu TAMK) is a university of applied sciences (a polytechnic) in the region of Pirkanmaa Finland.It was founded in 1996 and the Pirkanmaa University of Applied Sciences merged with TAMK in 2010. Its campuses are located in Tampere Ikaalinen Mänttä-Vilppula and Virrat."
1,"Blue Giant Equipment Corporation"," Blue Giant Equipment Corporation is a loading dock solutions provider with corporate headquarters in Brampton Ontario Canada."
4,"Cleo Hill"," Cleo Hill (born May 24 1938) is an American former professional basketball player who was selected by the St. Louis Hawks in the first round (8th overall) of the 1961 NBA Draft. A 6'1 guard from Newark New Jersey and the Winston-Salem State University Hill played in the National Basketball Association for one season with the Hawks in 1961-62 averaging 5.5 points in 58 games."
1,"Trilobyte"," Trilobyte is a computer game developer founded in December 1990 by Graeme Devine and Rob Landeros. They are well known in the computer game industry for The 7th Guest and The 11th Hour games and to a lesser extent for Clandestiny and other titles.The company was recently resurrected by co-founder Rob Landeros with some of its original titles being re-released."
4,"Alain David"," Alain David (born 26 January 1932) is a French former sprinter who competed in the 1956 Summer Olympics."
4,"Doug MacFarlane"," Dugald 'Doug' MacFarlane (24 August 1880–22 April 1965) was an English professional footballer who played for Barrow Burnley and Tottenham Hotspur."
6,"USS Kephart (DE-207)"," USS Kephart (DE-207/APD-61) was a Buckley-class destroyer escort in the United States Navy. She was named in honor of naval aviator Lieutenant William P. Kephart (1915–1942)."
1,"American Gramaphone"," American Gramaphone is an American record company and was formed in 1974 by Chip Davis. It is best known for releasing Davis' solo and Mannheim Steamroller albums. It is based in Omaha Nebraska.American Gramaphone has also released solo albums by Mannheim Steamroller musicians Jackson Berkey and Ron Cooley as well as by the bands Checkfield and America."
3,"Toyoko Yamasaki"," Toyoko Yamasaki (山崎 豊子 Yamasaki Toyoko real name Sugimoto Toyoko; 3 November 1924 – 29 September 2013) was a Japanese novelist.A native of Osaka Yamasaki worked as a journalist for the Mainichi Shimbun from 1945 to 1959 after graduating from Kyoto Women's University in Japanese literature. She published her first story Noren (1957) a story of a kelp trader based on the experiences of her family's business."
4,"Turner Battle"," Turner Battle (born January 11 1983) is an American former basketball point guard for the University at Buffalo Bulls men's basketball team from 2001 to 2005. Battle is credited with fueling the resurgence of the Bulls men's basketball program[citation needed] which went from 5-23 during his sophomore season to a 23-win senior campaign. On July 5 2007 Battle was named an assistant coach at Buffalo replacing Chris Hawkins who left for Tulane University."
6,"Optare MetroRider"," The Optare MetroRider was a midibus built by Optare between 1989 and 2000. Optare based the original design on the MCW Metrorider after Optare bought the rights following a decision by MCW to end bus production. This model also replaced the less successful StarRider.The MetroRider was an integral bus which means the chassis and body were constructed as a single structure. It had many options and was available in three lengths and two widths."
4,"Orlando Huff"," Orlando Huff (born August 14 1978 in Mobile Alabama) is an American Football linebacker who is currently a free agent. He was drafted by the Seattle Seahawks in the fourth round of the 2001 NFL Draft. He played college football at Fresno State.Huff has also been a member of the Seattle Seahawks Arizona Cardinals Atlanta Falcons and New York Sentinels."
3,"Dion Boucicault"," Dionysius Lardner Boursiquot (26 December c. 1820 – 18 September 1890) commonly known as Dion Boucicault was an Irish actor and playwright famed for his melodramas. By the later part of the 19th century Boucicault had become known on both sides of the Atlantic as one of the most successful actor-playwright-managers then in the English-speaking theatre. The New York Times heralded him in his obituary as the most conspicuous English dramatist of the 19th century."
3,"Peter Yarrow"," Peter Yarrow (born May 31 1938) is an American singer who found fame with the 1960s folk music trio Peter Paul and Mary. Yarrow co-wrote (with Leonard Lipton) one of the group's most famous songs Puff the Magic Dragon. He is also a political activist and has lent his support to causes that range from opposition to the Vietnam War to the creation of Operation Respect.Peter Yarrow was born in Manhattan to Ukrainian-Jewish immigrant parents Bernard and Vira Yannoshevitch."
4,"Siobhan Dervan"," Siobhan Dervan-Horgan (born 22 December 1978) is an Irish racing cyclist. She is the current Irish National Road Race Champion a title she holds for the fourth consecutive year. Dervan finished 24th in the 2008 UCI Women's Road Race World Championships an improvement on her 67th position the previous year. She did not finish the 2009 edition. In January 2011 she joined the Irish Pursuit Squad and is a key member in their bid to qualify for the 2012 Olympic Games."
4,"Stefan Tewes"," Stefan Tewes (born November 24 1967 in Mülheim an der Ruhr Nordrhein-Westfalen) is a former field hockey player from Germany who won the gold medal with the Men's National Team at the 1992 Summer Olympics in Barcelona Spain. His younger brother Jan-Peter (born 1968) was also on that winning side."
2,"East Stroudsburg Area School District"," East Stroudsburg Area School District is large rural public school district located in Monroe and Pike Counties the Poconos of northeast Pennsylvania. The district encompasses approximately 214 square miles (550 km2). The headquarters are located on North Courtland Street in the Borough of East Stroudsburg. The district is the second largest in the county in terms of territory and is split into two parts: South and North."
2,"RUSTA"," The Network of Universities of Science and Technology of the Countries of Africa south of the Sahara (French: Réseau des Universités des Sciences et Technologies des pays d'Afrique au Sud du Sahara) or RUSTA is a network of private institutions of higher education and research whose headquarters is located in Abidjan the economic capital of Côte d'Ivoire."
1,"Boost Mobile"," Boost Mobile is a brand of prepaid wireless service used by two independent operators in Australia and the United States. In the United States Boost Worldwide Inc. headquartered in Irvine California and is a subsidiary of Sprint Corporation. In Australia Boost Tel Pty Ltd. operates as a MVNO using the Telstra network. The Boost Mobile brand was founded by Peter Adderton in Australia and New Zealand in 2000."
6,"Defiant 300"," The Defiant 300 is a prototype aircraft of the Philippines developed in cooperation with the PADC Philippine Air Force and the Philippine Aerospace and Sciences Foundation (PASF).The Defiant 300 is a turboprop aircraft designed for light attack counter insurgency (COIN) close air support aerial reconnaissance missions in low threat environments as well as providing pilot training."
3,"Joe Bolton (poet)"," Joe Bolton (December 3 1961 – March 1990) was an American poet.He was born in Cadiz Kentucky. He completed a Masters degree at the University of Florida in 1988. In 1990 after completing his M.F.A. he committed suicide. He published three books of poetry.Bolton's work represents the convergence of several important currents in American poetry and culture."
